registration_no,name,company_name,country,region,city,address,latitude,longitude,geocode_confidence,geocode_formatted,primary_species,products,email,phone,website,status,verified,verification_level,admin_notes
KL1/MT/396/18,NMJ MARINE EXPORTS (MPEDA #KL1/MT/396/18),NMJ MARINE EXPORTS,India,Kerala,Kottayam,"XIV-157/H, Mamoodu, Perumbaikad, Kottayam XIV-157/H, Mamoodu, Perumbaikad, Kottayam 686016 Kerala",9.58692,76.52132,3,"Kottayam, India",Anchovy|Cuttlefish|Grouper|Mackerel|Pomfret|Sardine|Seer Fish|Shrimp|Snapper|Sole|Squid,"Chilled:Fish Wild(CHILLED PARROT FISH,CHILLLED GROUPER FISH,CHILLED PEARL SPOT,CHILLED RED SNAPPER,CHILLED TOMATO GROUPER,CHILLED HAMOUR BROWN,CHILLED BLACK POMFRET,CHILLED SOLE FISH,CHILLED EMPEROR FISH,CHILLED ANCHOVY,CHILLED CAT FISHES,CHILLED REEFCOD FISH,CHILLED LIZARD FISH,CHILLED PARAVA,CHILLED SARDINE,CHILLED MACKEREL,CHILLED MULLET,CHILLED SNAPPER,CHILLED SILVER POMFRET,CHILLED SEER FISH,CHILLED CORAL TROUTS) Chilled:Shrimp Wild(CHILLED WHITE SHRIMPS,CHILLED SCAMPI,CHILLED POOVALAN SHRIMPS,CHILLED BROWN SHRIMPS,CHILLED KARIKKADI SHRIMPS,CHILLED DEEP SEA MUD SHRIMPS,CHILLED FLOWER SHRIMPS,CHILLED BLACK TIGER SHRIMPS,CHILLED THELLY SHRIMPS) Chilled:Cuttlefish(CHILLED CUTTLE FISHES WHOLE,CHILLED CUTTLE FISH WHOLE CLEANED) Chilled:Squid(CHILLED SQUID WHOLE,CHILLED SQUID WHOLE CLEANED)",chenjumerin@gmail.com,9946687688,,approved,true,documentation_verified,"MPEDA registered exporter #KL1/MT/396/18. Products: Chilled:Fish Wild(CHILLED PARROT FISH,CHILLLED GROUPER FISH,CHILLED PEARL SPOT,CHILLED RED SNAPPER,CHILLED TOMATO GROUPER,CHILLED HAMOUR BROWN,CHILLED...."
KL1/MT/332/15,NOTEL EXPORTS (MPEDA #KL1/MT/332/15),NOTEL EXPORTS,India,Kerala,TRICHUR,"2/269A, CHIKLAI VETTILAPARA P O ATHIRAPPILLY,TRICHUR 680721 Kerala",11.1337,78.7719,7,"680721, Kerala, India",,,jeninkchandran@gmail.com,9048940191,www.notelexports.com,approved,true,documentation_verified,MPEDA registered exporter #KL1/MT/332/15.
KL1/MT/197/08,NPM AQUATIC FISH LINKS PRIVATE LIMITED (MPEDA #KL1/MT/197/08),NPM AQUATIC FISH LINKS PRIVATE LIMITED,India,Kerala,Door No.14/546 (new No.14/70) Kechery P O Thrissur,Door No.14/546 (new No.14/70) Kechery P O Thrissur 680501 Kerala,10.5909,76.0603,7,"680501, Kerala, India",Fish,"Others-Non Edible:Fish Meals (Non-Edible)(FISH OIL,FISH MEAL)",npmafl@gmail.com,9746767777,NIL,approved,true,documentation_verified,"MPEDA registered exporter #KL1/MT/197/08. Products: Others-Non Edible:Fish Meals (Non-Edible)(FISH OIL,FISH MEAL)."
KL1/MT/503/23,OSCAR FISHERIES PRIVATE LIMITED (MPEDA #KL1/MT/503/23),OSCAR FISHERIES PRIVATE LIMITED,India,Kerala,KONDOTTY TALUK CHELAMBRA P.O. PALLIKKAL MALAPPURAM,"13/147A, CHENAKKAL PARAMBA, KONDOTTY TALUK CHELAMBRA P.O. PALLIKKAL MALAPPURAM 673634 Kerala",11.04019,76.08237,3,"Malappuram, India",,,brisoteexports@gmail.com,8281830445,,approved,true,documentation_verified,MPEDA registered exporter #KL1/MT/503/23.
KL1/MT/426/20,PEARL CITY MARINE PRODUCTS PRIVATE LIMITED (MPEDA #KL1/MT/426/20),PEARL CITY MARINE PRODUCTS PRIVATE LIMITED,India,Kerala,Thrissur,"No : 14, 68, Pannithadam Road, Kechery PO, Thrissur, Thrissur 628903 Kerala",10.51667,76.21667,4,"Trichūr, Thrissur District, India",,,pearlcitymarineexports@yahoo.com,9048336600,www.pearlcitymarine.com,approved,true,documentation_verified,MPEDA registered exporter #KL1/MT/426/20.
KL2/MT/055/14,POYILAKADA FISHERIES PRIVATE LIMITED (MPEDA #KL2/MT/055/14),POYILAKADA FISHERIES PRIVATE LIMITED,India,Kerala,PARAMESWAR NAGAR KOLLAM,PARAMESWAR NAGAR KOLLAM 691001 Kerala,11.45,75.6833,7,"691001, Kerala, India",Cuttlefish|Mackerel|Octopus|Shrimp|Squid,"Frozen:Fish Wild(FROZEN INDIAN MACKEREL,FROZEN LEATHER JACKET) Frozen:Shrimp Wild(FROZEN RAW PUD SHRIMPS IQF,FROZEN RAW PD SHRIMPS IQF,FROZEN RAW FR SHRIMPS IQF,FROZEN BLANCHED PUD SHRIMPS IQF,FROZEN BLANCHED PD SHRIMPS IQF,FROZEN BLANCHED PD TAILON SHRIMPS IQF,FROZEN RAW HEADLESS SHRIMPS IQF,FROZEN RAW HEADLESS SHELLON SHRIMPS IQF,FROZEN BLANCHED HL SHRIMPS IQF,FROZEN COOKED PUD SHRIMPS IQF,FROZEN COOKED PD SHRIMPS IQF,BLOCK FROZEN PUD SHRIMPS,BLOCK FROZEN PD SHRIMPS,BLOCK FROZEN HL SHRIMPS) Frozen:Shrimp Aquaculture(FROZEN RAW PUD VANNAMEI SHRIMPS IQF,FROZEN RAW PD SHRIMPS SHRIMPS IQF,FROZEN RAW FR SHRIMPS IQF,FROZEN BLANCHED PUD SHRIMPS IQF,FROZEN BLANCHED PD SHRIMPS IQF,FROZEN BLANCHED PD TAILON SHRIMPS IQF,FROZEN RAW HEADLESS SHRIMPS IQF,FROZEN RAW HEADLESS SHELLON SHRIMPS IQF,FROZEN BLANCHED HL SHRIMPS IQF,FROZEN COOKED PUD SHRIMPS IQF,FROZEN COOKED PD SHRIMPS IQF,BLOCK FROZEN PUD SHRIMPS,BLOCK FROZEN PD SHRIMPS) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE,FROZEN CUTTLEFISH WHOLE CLEANED,FROZEN CUTTLEFISH FILLET,FROZEN CUTTLEFISH TENTACLE,FROZEN CUTTLEFISH ROE,FROZEN CUTTLEFISH STRIPS,FROZEN CUTTLEFISH WINGS STRIPS) Frozen:Squid(FROZEN SQUID WHOLE,FROZEN SQUID WHOLE CLEANED,FROZEN SQUID TUBE,FROZEN SQUID RINGS,FROZEN SQUID TENTACLES,FROZEN SQUID WINGS,FROZEN SQUID STRIPS,FROEN SQUID TUBE TIPS,FROZEN SQUID WING STRIPS,FROZEN BLANCHED SQUID RINGS IQF,FROZEN BLANCHED SQUID TENTACLES IQF,FROZEN BLANCHED SQUID WINGS IQF,FROZEN BLANCHED SQUID TUBE IQF,FROZEN COOKED SQUID RINGS IQF,FROZEN COOKED SQUID TENTACLES IQF,FROZEN COOKED SQUID TUBE IQF,BLOCK FROZEN SQUID WHOLE,BLOCK FROZEN SQUID WHOLE CLEANED) Frozen:Octopus(FROZEN OCTOPUS WHOLE,FROZEN OCTOPUS WHOLE CLEANED,FROZEN CUT OCTOPUS,FROZEN OCTOPUS WHOLE GUTTED,FROZEN BLANCHED OCTOPUS IQF,FROZEN BLANCHED OCTOPUS CLEANED IQF,FROZEN OCTOPUS WHOLE GUTTED IQF,FROZEN COOKED OCTOPUS IQF)",poyilakadaplant@gmail.com,04742761819,,approved,true,documentation_verified,"MPEDA registered exporter #KL2/MT/055/14. Products: Frozen:Fish Wild(FROZEN INDIAN MACKEREL,FROZEN LEATHER JACKET) Frozen:Shrimp Wild(FROZEN RAW PUD SHRIMPS IQF,FROZEN RAW PD SHRIMPS IQF,FROZEN RAW FR S...."
KL1/MT/033/04,PREMIER EXPORTS INTERNATIONAL (MPEDA #KL1/MT/033/04),PREMIER EXPORTS INTERNATIONAL,India,Kerala,Chandiroor,"XII/800, Chandiroor 688547 Kerala",10.41667,76.5,1,"Kerala, India",Cuttlefish|Mackerel|Octopus|Reef Cod|Ribbon Fish|Seer Fish|Shrimp|Snapper|Squid|Tuna,"Frozen:Fish Wild(SKIPJACK TUNA,SEER FISH,BLACK MARLIN FISH,Ribbon fish,Reef cod,Red snapper,Indian Mackerel,YELLOW TUNA) Frozen:Fish Aquaculture(VANNAMEI HEAD LESS,VANNAMEI PUD,VANNAMEI PD) Frozen:Shrimp Wild(Deep sea mud shrimps,Red shrimps,Jawala shrimps,POOVALAN SHRIMPS,KARIKKADI SHRIMPS,WHITE SHRIMPS,BROWN SHRIMPS,FLOWER SHRIMP,CHOODAN SHRIMS,SEA TIGER SHRIMPS,BANANA SHRIMPS,DEEP-SEA MUD SHRIMP,THAKKALI PULLAN) Frozen:Shrimp Aquaculture(Vannamei Shrimp,Tiger Shrimp) Frozen:Cuttlefish(CUTTLEFISH) Frozen:Squid(NEEDLE SQUID,Squid,INDIAN SQUID) Frozen:Octopus(OCTOPUS)",premier1lab@gmail.com,04782872312,,approved,true,documentation_verified,"MPEDA registered exporter #KL1/MT/033/04. Products: Frozen:Fish Wild(SKIPJACK TUNA,SEER FISH,BLACK MARLIN FISH,Ribbon fish,Reef cod,Red snapper,Indian Mackerel,YELLOW TUNA) Frozen:Fish Aquaculture(VANNA...."
KL1/MT/409/19,PREMIER SEAFOODS EXIM PRIVATE LIMITED (MPEDA #KL1/MT/409/19),PREMIER SEAFOODS EXIM PRIVATE LIMITED,India,Kerala,ARAFATH DHANYA ROAD NETTOOR,ARAFATH DHANYA ROAD NETTOOR 682304 Kerala,19.3115,84.7929,7,"682304, Kerala, India",Cuttlefish|Octopus|Pomfret|Sardine|Shrimp|Squid|Threadfin|Tuna,"Frozen:Fish Wild(FROZEN WHOLE,FROZEN WHOLE GUTTED,FROZEN FISH FILLETS , STEAKS,FROZEN MACKERAL,FROZEN RIBBONFISH WHOLE,FROZEN RIBBONFISH HEADLESS,FROZEN RIBBONFISH HEADLESS/TAILLESS GUTTED,FROZEN SEARFISH WHOLE,FROZEN SEARFISH STEAKS,FROZEN POMFRET,FROZEN JAPANESE THREADFIN BREAM WHOLE,FROZEN SARDINE WHOLE,FROZEN SARDINE DRESSED,FROZEN YELLOWFIN TUNA WHOLE,FROZEN YELLOWFIN TUNA GUTTED,FROZEN SKIPJACK TUNA WHOLE,FROZEN BARAKUDA,FROZEN REEFCOD) Frozen:Shrimp Wild(FROZEN RAW PUD SHRIMPS IQF,FROZEN RAW PD SHRIMPS IQF,FROZEN BLANCHED PUD SHRIMPS IQF,FROZEN BLANCHED PD SHRIMPS IQF,FROZEN BLANCHED HL SHRIMPS IQF,FROZEN COOKED PUD SHRIMPS IQF,FROZEN COOKED PD SHRIMPS IQF,FROZEN RAW HL SHRIMPS IQF,BLOCK FROZEN PUD SHRIMPS,BLOCK FROZEN PD SHRIMPS,BLOCK FROZEN HL SHRIMPS,FROZEN HEADON SHRIMPS,FROZEN PD TAIL ON SHRIMPS) Frozen:Shrimp Aquaculture(BLOCK FROZEN HL SHRIMPS,BLOCK FROZEN PD SHRIMPS,BLOCK FROZEN PUD SHRIMPS,FROZEN RAW PD SHRIMPS IQF,FROZEN RAW PUD SHRIMPS IQF,FROZEN RAW HL SHRIMPS IQF,FROZEN RAW PDTO SHRIMPS IQF,FROZEN BLANCHED PUD SHRIMPS IQF,FROZEN BLANCHED PD SHRIMPS IQF,FROZEN BLANCHED HL SHRIMPS IQF,FROZEN COOKED PUD SHRIMPS IQF,FROZEN COOKED PD SHRIMPS IQF,FROZEN COOKED PD TO SHRIMPS IQF) Frozen:Cuttlefish(FROZEN WHOLE CUTTLE FISH,FROZEN WHOLE GUTTED,FROZEN WHOLE CLEANED) Frozen:Squid(FROZEN SQUID WHOLE,FROZEN SQUID WHOLE CLEANED,FROZEN SQUID TUBES,FROZEN RINGS & TENTACLES,FROZEN RAW SQUID CLEANED IQF,FROZEN RAW SQUID TUBES IQF,FROZEN SQUID RINGS IQF,FROZEN BLANCHED SQUID CLEANED IQF,FROZEN BLANCHED SQUID RINGS IQF,FROZEN BLANCHED SQUID TUBES IQF) Frozen:Octopus(FROZEN OCTOPUS WHOLE,FROZEN OCTOPUS WHOLE GUTTED,FROZEN OCTOPUS WHOLE GUTTED IQF,FROZEN BLANCHED OCTOPUS CLEANED IQF)",accountspremierexim@yahoo.in,9447044963,,approved,true,documentation_verified,"MPEDA registered exporter #KL1/MT/409/19. Products: Frozen:Fish Wild(FROZEN WHOLE,FROZEN WHOLE GUTTED,FROZEN FISH FILLETS , STEAKS,FROZEN MACKERAL,FROZEN RIBBONFISH WHOLE,FROZEN RIBBONFISH HEADLESS,FROZ...."
KL1/MT/208/08,PROFAND VAYALAT MARINE EXPORTS PRIVATE LIMITED (MPEDA #KL1/MT/208/08),PROFAND VAYALAT MARINE EXPORTS PRIVATE LIMITED,India,Kerala,Binny Road Palluruthy/Kochi,"Off:CC XXIII/1804,BinnyRoad,Palluruthy, Kochi Fac: CC XXIII/1804, Binny Road Palluruthy/Kochi 682006 Kerala",9.93988,76.26022,4,"Kochi, Ernākulam, India",Cuttlefish|Mackerel|Octopus|Ribbon Fish|Shrimp|Squid|Tuna,"Frozen:Fish Wild(FROZEN SKIP JACK TUNA WHOLE ROUND,FROZEN YELLOW FIN TUNA WHOLE ROUND,FROZEN RIBBON FISH WHOLE,FROZEN MACKEREL WHOLE,FROZEN LEATHER JACKET FISH WHOLE,FROZEN FISH FILLETS) Frozen:Fish Aquaculture(FROZEN HEAD ON VANNAMEI SHRIMPS,FROZEN HEADLESS VANNAMEI SHRIMPS,FROZEN HEADLESS EASY PEEL VANNAMEI SHRIMPS,FROZEN PEELED UN DEVEINED VANNAMEI SHRIMPS,FROZEN PEELED DEVEINED VANNAMEI SHRIMPS,FROZEN PEELED DEVEINED TAIL ON VANNAMEI SHRIMPS) Frozen:Shrimp Wild(FROZEN HEAD ON SHRIMPS,FROZEN HEADLESS SHRIMPS,FROZEN PEELED UN DEVEINED SHRIMPS,FROZEN PEELED DEVEINED SHRIMPS) Frozen:Shrimp Aquaculture(FROZEN HEAD ON VANNAMEI SHRIMPS,FROZEN HEADLESS VANNAMEI SHRIMPS,FROZEN HEADLESS EASY PEEL VANNAMEI SHRIMPS,FROZEN PEELED UN DEVEINED VANNAMEI SHRIMPS,FROZEN PEELED DEVEINED VANNAMEI SHRIMPS,FROZEN PEELED DEVEINED TAIL ON VANNAMEI SHRIMPS) Frozen:Cuttlefish(CUTTLEFISH WHOLE BLOCK,CUTTLEFISH WHOLE CLEANED BLOCK, IF & IQF,CUTTLEFISH STRIPS IQF,FROZEN CUTTLEFISH ROE BLOCK,FROZEN CUTTLEFISH INK BLOCK) Frozen:Squid(FROZEN SQUID WHOLE BLOCK, IF & IQF,FROZEN SQUID WHOLE CLEANED BLOCK,IQF,FROZEN SQUID RINGS & TENTACLES IQF, BLK, TRAY PACK,FROZEN SQUID TUBES BLOCK,FROZEN SQUID TUBES & TENTACLES BLOCK,TRAY PACK,FROZEN SQUID TUBES BLOCK, TRAY PACK,FROZEN SQUID TENTACLES IQF, TRAY PACK, BLOCK) Frozen:Octopus(FROZEN OCTOPUS WHOLE BLOCK,FROZENT OCTOPUS WHOLE CLEANED BLOCK, TRAY PACK)",profandvayalat@gmail.com,04842231508,www.vayalat.com,approved,true,documentation_verified,"MPEDA registered exporter #KL1/MT/208/08. Products: Frozen:Fish Wild(FROZEN SKIP JACK TUNA WHOLE ROUND,FROZEN YELLOW FIN TUNA WHOLE ROUND,FROZEN RIBBON FISH WHOLE,FROZEN MACKEREL WHOLE,FROZEN LEATHER JA...."
KL1/MT/511/23,PROTECH ORGANO FOODS PRIVATE LIMITED (MPEDA #KL1/MT/511/23),PROTECH ORGANO FOODS PRIVATE LIMITED,India,Kerala,ALAPPUZHA,"PLOT NO 19 & 20, KSIDC MEGA FOOD PARK, KSIDC GROWTH CENTRE, PALLIPURAM, CHERTHALA , ALAPPUZHA -688541, KERALA 688541 Kerala",9.5003416,76.4123364,1,"Alappuzha, India",,,naveedka@gmail.com,04782552300,,approved,true,documentation_verified,MPEDA registered exporter #KL1/MT/511/23.
KL1/MT/014/04,R F EXPORTS (MPEDA #KL1/MT/014/04),R F EXPORTS,India,Kerala,Ezhupuna Panchayat Eramalloor.P.O. Alappuzha Dist,"V/399, Ezhupuna Panchayat Eramalloor.P.O. Alappuzha Dist 688537 Kerala",9.7556,76.3278,7,"688537, Kerala, India",,,mail@rfexports.in,04782872428,www.rfexports.com,approved,true,documentation_verified,MPEDA registered exporter #KL1/MT/014/04.
KL1/MT/489/22,RELISH FOODS (MPEDA #KL1/MT/489/22),RELISH FOODS,India,Kerala,ALAPPUZHA,"14/190,192, VALANJAVAZHI, AMBALAPUZHA, ALAPPUZHA 688005 Kerala",9.4617,76.3382,7,"688005, Kerala, India",Anchovy|Cuttlefish|Mackerel|Octopus|Pomfret|Reef Cod|Ribbon Fish|Rohu|Sardine|Seer Fish|Shrimp|Sole|Squid|Threadfin|Tilapia|Tuna,"Frozen:Fish Wild(FROZEN REEF COD WHOLE,FROZEN REE COD HEADLESS,FROZEN RIBBON FISH WHOLE,FROZEN RIBBON FISH HEADLESS GUTTED,FROZEN LEATHER JACKET WHOLE,FROZEN SEER FISH WHOLE,FROZEN SEER FISH HEADON GUTTED,FROZEN MACKEREL WHOLE,FROZEN YELLOW FIN TUNA WHOLE,FROZEN YELLOWFIN TUNA HEADON GUTTED,FROZEN YELLOWFIN TUNA HEADLESS GUTTED,FROZEN YELLOWFIN TUNA STEAKS,FROZEN SKIP JACK TUNA WHOLE,FROZEN SKIP JACK TUNA HEADON GUTTEAD,FROZEN SKIP JACK TUNA HEADLESS GUTTED,FROZEN BIG EYE TUNA WHOLE,FROZEN BIG EYE TUNA HEADLESS GUTTED,FROZEN SARDINE WHOLE,FROZEN ANCHOVY WHOLE,FROZEN MACKEREL HEADLESS,FROZEN JAPANESE THREADFIN BREAM HEADLESS TAIL LESS,FROZEN JAPANESE THREADFIN BREAM WHOLE,FROZEN JAPANESE THREADFIN BREAM HEADLESS GUTTED,FROZEN SOLEFISH WHOLE,FROZEN SILVER POMFRET WHOLE,FROZEN BLACK POMFRET WHOLE,FROZEN SARDINE GUTTED,FROZEN SARDINE HEADLESS,FROZEN SILVER BELLY WHOLE,FROZEN SILVER BELLY GUTTED) Frozen:Fish Aquaculture(FROZEN TILAPIA WHOLE,FROZEN CATLA WHOLE,FROZEN ROHU WHOLE,FROZEN PEARL SPOT WHOLE,FROZEN TILAPIA HEADLESS GUTTED,FROZEN SNAKE HEAD MURAL WHOLE,FROZEN CAT FISH WHOLE,FROZEN MURAL HEADLESS GUTTED,FROZEN CAT FISH HEADLESS GUTTED,FROZEN SNAKE HEAD MURAL GUTTED,FROZEN TILAPIA HEADON GUTTED,FROZEN CATLA HEADON GUTTED,FROZEN CATLA HEADLESS GUTTED,FROZEN ROHU HEADON GUTTED,FROZEN ROHU HEADLESS GUTTED,FROZEN PEARL SPOT HEADLESS GUTTED) Frozen:Shrimp Wild(FROZEN HEADON TIGER SHRIMP,FROZEN HEADLESS SHELL ON TIGER SHRIMP,FROZEN PEELED AND UNDEVEINED TIGER SHRIMP,FROZEN PEELED AND DEVEINED TIGER SHRIMP,FROZEN HEADON PINK SHRIMP,FROZEN HEADLESS SHELL ON PINK SHRIMP,FROZEN PEELED AND UNDEVEINED PINK SHRIMP,FROZEN PEELED AND DEVEINED PINK SHRIMP,FROZEN HEADON FLOWER SHRIMP,FROZEN HEADLESS SHELL ON FLOWER SHRIMP,FROZEN PEELED AND UNDEVEINED FLOWER SHRIMP,FROZEN PEELED AND DEVEINED FLOWER SHRIMP,FROZEN HEADON MARINE SHRIMP,FROZEN HEADLESS SHELLON MARINE SHRIMP,FROZEN PEELED AND UNDEVEINED MARINE SHRIMP,FROZEN PEELED AND DEVEINED MARINE SHRIMP,FROZEN HEADON BROWN SHRIMP,FROZEN HEADLESS SHELL ON BROWN SHRIMP,FROZEN PEELED AND UNDEVEINED BROWN SHRIMP,FROZEN PEELED AND DEVEINED BROWN SHRIMP,FROZEN HEADON DEEP SEA SHRIMP,FROZEN HADELESS SHELL ON DEEP SEA SHRIMP,FROZEN PEELED AND UNDEVEINED DEEP SEA SHRIMP,FROZEN PEELED AND DEVEINED DEEP SEA SHRIMP,FROZEN HEADON WHITE SHRIMP,FROZEN HEADLESS SHELL ON WHITE SHRIMP,FROZEN PEELED AND UNDEVEINED WHITE SHRIMP,FROZEN PEELED AND DEVEINED WHITE SHRIMP) Frozen:Shrimp Aquaculture(FROZEN HEADON VANNAMEI SHRIMP,FROZEN HEADLESS SHELL ON VANNAMEI SHRIMPS,FROZEN HEADLESS VANNAMEI SHRIMPS,FROZEN PEELED AND UNDEVEINED VANNAMEI SHRIMPS,FROZEN PEELED AND DEVEINED VANNAMEI SHRIMPS,FROZEN HEADON TIGER SHRIMPS,FROZEN HEADLESS SHELL ON TIGER SHRIMPS,FROZEN PEELED AND UNDEVEINED TIGER SHRIMPS,FROIZEN PEELED AND DEVEINED TIGER SHRIMPS,FROZEN HEADON RIVER PRAWN,FROZEN HEADLESS SHELL ON RIVER PRAWN,FROZEN PEELED AND UNDEVEINED RIVER PRAWN,FROZEN PEELED AND DEVEINED RIVER PRAWN) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE,FROZEN CUTTLEFISH WHOLE CLEANED,FROZEN CUTTLEFISH ROE) Frozen:Squid(FROZEN SQUID WHOLE,FROZEN SQUID WHOLE CLEANED,FROZEN SQUID RINGS,FROZEN SQUID TENTACLES) Frozen:Octopus(FROZEN OCTOPUS WJHOLE,FROZEN OCTOPUS WHOLE CLEANED)",relishfoodsamz@gmail.com,04772272029,www.relishfoodsindia.com,approved,true,documentation_verified,"MPEDA registered exporter #KL1/MT/489/22. Products: Frozen:Fish Wild(FROZEN REEF COD WHOLE,FROZEN REE COD HEADLESS,FROZEN RIBBON FISH WHOLE,FROZEN RIBBON FISH HEADLESS GUTTED,FROZEN LEATHER JACKET WHOLE...."
KL1/MT/302/13,S H MARINE EXIM (MPEDA #KL1/MT/302/13),S H MARINE EXIM,India,Kerala,Edakochi Kochi,"22/1396, Edakochi Kochi 682006 Kerala",9.93988,76.26022,4,"Kochi, Ernākulam, India",Cuttlefish|Mackerel|Octopus|Ribbon Fish|Sardine|Shrimp|Snapper|Squid|Tuna,"Frozen:Fish Wild(FROZEN INDIAN MACKEREL,FROZEN INDIAN OIL SARDINE,FROZEN SKIP JACK TUNA,FROZEN YELLOWFIN TUNA,FROZEN RIBBON FISH,FROZEN REEFCOD,FROZEN RED SNAPPER,FROZEN BARRACUDA,FROZEN EMPEROR FISH) Frozen:Shrimp Wild(FROZEN PUD/PD/HLSO WHITE SHRIMPS,FROZEN PUD/PD/HLSO RED RING SHRIMPS,FROZEN PUD /PD/HLSO DEEP SEA SHRIMPS,FROZEN PUD/PD/HLSO BROWN SHRIMPS,FROZEN PUD/PD/HLSO POOVALAN SHRIMPS,FROZEN PUD/PD/HLSO KARIKADI SHRIMPS,FROZEN PUD/PD/HLSO THELLY SHRIMPS,FROZEN PUD/PD/HLSO PINK SHRIMPS) Frozen:Shrimp Aquaculture(FROZEN HLSO/PUD/PD LITOPENAEUS VANNAMEI) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE,FROZEN CUTTLE FISH WHOLE CLEANED) Frozen:Squid(FROZEN NEEDLE SQUID WHOLE/CLEANED/TUBES&TENTACLES,FROZEN SEMINEEDLE SQUID WHOLE/CLEANED/TUBES&TN,FROZEN WHITE SQUID WHOLE/CLEANED/TUBES&TENTACLES) Frozen:Octopus(FROZEN OCTOPUS WHOLE,FROZEN OCTOPUS WHOLE CLEANED,FROZEN BABY OCTOPUS WHOLE/WHOLE CLEANED,FROZEN OCTOPUS WHOLE LONG ARM/SHORT ARM,FROZEN OCTOPUS WHOLE CLEANED LONG ARM/SHORT ARM)",shme665@gmail.com,9961427164,,approved,true,documentation_verified,"MPEDA registered exporter #KL1/MT/302/13. Products: Frozen:Fish Wild(FROZEN INDIAN MACKEREL,FROZEN INDIAN OIL SARDINE,FROZEN SKIP JACK TUNA,FROZEN YELLOWFIN TUNA,FROZEN RIBBON FISH,FROZEN REEFCOD,FROZEN...."
KL1/MT/306/13,SEAFOOD INNOVATIONS (MPEDA #KL1/MT/306/13),SEAFOOD INNOVATIONS,India,Kerala,Kochi,"Nilackathanam House Kannethu Road, Chakkaraparambu Thammanam P O, Kochi 682032 Kerala",9.9746,76.293,7,"682032, Kerala, India",,,seafoodinnovation@yahoo.co.in,9447182001,,approved,true,documentation_verified,MPEDA registered exporter #KL1/MT/306/13.
KL1/MT/078/05,SEAFOOD PARK (INDIA) LTD (MPEDA #KL1/MT/078/05),SEAFOOD PARK (INDIA) LTD,India,Kerala,Keltron Road AROOR,"XIII/99A, Keltron Road AROOR 688534 Kerala",9.7556,76.3278,7,"688534, Kerala, India",,,seafoodpark@hotmail.com,0478-2871376,,approved,true,documentation_verified,MPEDA registered exporter #KL1/MT/078/05.
