eic_approval_no,eic_plant_name,eic_address,mpeda_registration_no,mpeda_firm_name,mpeda_address,mpeda_email,mpeda_phone,mpeda_mobile,mpeda_website,mpeda_products,match_type
1841,SMSEA MARINES PRIVATE LIMITED,"SURVEY # 63 PART, DUKKAVANIPALEM VILLAGE, GAMBHEERAM PANCHAYAT, ANANDAPURAM MANDAL,VISAKHAPATNAM-531163, ANDHRA PRADESH",AP1/RX/228/22,SMSEA MARINES PRIVATE LIMITED,"D. NO. 1-44-3/2, FLAT NO.A2, SEA SANDS, APARTMENTS, SECTOR-1, MVP COLONY,/530017 530017 Andhra Pradesh",docs@smsea.in,7997679977,9848127377,nan,nan,name_only
1842,KIEFER SEA FOODS,"1/36/4, Main Road, Vagaikulam, Mudivaithanendal, Tuticorin-628102, Tamil Nadu",TN2/MT/189/15,KIEFER SEA FOODS,"1/127, Fisherman Colony, Tharuvaikulam PO Tuticorin-628 105 628105 Tamil Nadu",kieferseafoods@gmail.com,04612277215,9629778286,nan,"Frozen:Fish Wild(ANCHOVY HEADLESS,ANCHOVY WHOLE,SARDINE HEADLESS,SARDINE WHOLE,RIBBON FISH WHOLE,MACKERAL WHOLE HEADLESS,MACKERAL HEADLESS,JAPANESE THREAD FIN BREAM HEADLESS CLEANED,OIL SARDINE HEADLESS,OIL SARDINE WHOLE,KING FISH STEAKS,SWORD FISH STEAKS HEADLESS,FALSE TRAVALLY WHOLE,STREAKED SPINE FOOT HEADLESS,WHIP TAIL STING RAY HEADLESS,YELLOW FINE TUNA HEADLESS,YELLOW FINE TUNA WHOLE,SKIP JACK TUNA WHOLE,BAIGAI WHOLE,CUTTLE FISH WHOLE,CUTTLE FISH WHOLE CLEANED,SQUID WHOLE)",name_only
1844,ABAD OVERSEAS PVT.LTD.,"SY.No.157/1, Amudalapalli Village, Nizampatnam (Mandal), Guntur District, Andhra Pradesh-522314, India.",,,,,,,,,no_match
1847,VEERABHADRA EXPORTS PRIVATE LIMITED,"Survey No.116, Gurajanapalli, Karapa (Mandal), Kakinada, East Godavari District - 533016, Andhra Pradesh",AP6/MT/037/15,VEERABHADRA EXPORTS PRIVATE LIMITED,"3rd FLOOR, D.No: 11-15-3, NEAR BALA TRIPURA SUNDARI TEMPLE, ACHYUTARAMAYYA STREET, KAKINADA 533004 Andhra Pradesh",md@vbexports.com,08842374207,9849801111,www.vbexports.com,nan,name_only
1848,Arjuna Natural Private Limited,"15/4B, Sirambarayampalayam Road, Sennappachetty Pudur Post, Karumatham patty (Via), Coimbatore-641059",,,,,,,,,no_match
1849,JRJ SEA FOODS INDIA PVT. LTD,"No.155 JRJ Building, Avudaiyarkovil Road, Manjakuddi Village, Kottaipattinam Post, Manamelkudi Taluk, Pudukottai District, Tamil Nadu 614 619 India.",TN2/MT/188/15,JRJ SEA FOODS INDIA PVT LTD,"No.155, JRJ Building,Avudaiyarkovil Road Manjakkudi village, Kottaipattinam PO Manamelkudi Tk, Pudukkottai Dist 614619 Tamil Nadu",jujan@jrjseafoods.com,04371260932,9443121131,www.jrjseafoods.com,"Frozen:Fish Wild(FROZEN SKIP JACK TUNA WHOLE) Frozen:Shrimp Wild(HEADLESS SHELLON WHITE SHRIMPS) Frozen:Shrimp Aquaculture(FROZEN HEADON SHELLON VANNAMEI SHRIMPS,FROZEN HEADLESS SHELLON VANNAMEI SHRIMPS) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE,FROZEN CUTTLEFISH WHOLE ROUND) Frozen:Squid(FROZEN THONDI SQUID WHOLE,FROZEN THONDI SQUID WHOLE ROUND) Frozen:Octopus(FROZEN IF WHOLE CLEANED BABY OCTOPUS,FROZEN OCTOPUS WHOLE,FROZEN OCTOPUS WHOLE ROUND) Chilled:Fish Wild(TUNA FISH WHOLE) Chilled:Shrimp Aquaculture(HEADLESS SHELLON VANNAMEI SHRIMPS)",name_only
1854,GROWEL PROCESSORS PVT. LTD.,"S.No. 8/6, Singarayapalem Village Post, Mudinepalli Manadal, Krishna District-521329, Andhra Pradesh",AP6/MT/036/15,GROWEL PROCESSORS PVT. LTD.,"S.No.8/6, SINGARAYAPALEM (V) MULINEPALLI (M), KRISHNA DIST. ANDHRA PRADESH/521329 521329 Andhra Pradesh",qc.dm@growelprocessors.com,08677283555,9949914455,nan,nan,name_only
1855,NEELI AQUA PRIVATE LIMITED,"Vipparlavaripalem Village, Near Korisapadu NH-5, Addanki Mandal,Prakasam District,Andhra Pradesh -523 212",,,,,,,,,no_match
1856,Naga Hanuman Fish Packers Unit-1,"Survey No.71p & 73p Palavalasa Village,Anandapuram Mandal,Visakhapatnam-530052,Andhrapradesh",,,,,,,,,no_match
1857,Penver Products Limited,"Door No.285, Voduru Post, Punnaparivaripalem Road, Chillakur Mandal, Nellore Dist, Andhra Pradesh-524410",KL1/RX/518/24,PENVER PRODUCTS LIMITED,AP 22/610 A & 610 B DISTRICT INDUSTRIES ESTATE AROOR Kerala,lab@penverproducts.com,9847330025,9847054605,nan,nan,name_only
1858,ARYA SEA FOODS PRIVATE LIMITED,"RS NO:417/3,4, BUDHARAYUDU CHERUVU VILLAGE, KONITHIWADA PANCHAYAT, VEERAVASARAM MANDAL, WEST GODAVARI DISTRICT,ANDHRA PRADESH-534247",AP1/MT/185/15,ARYA SEA FOODS PRIVATE LIMITED,"48-18-66, Tulasipeta, Rama Talkies Jn., Visakhapatnam - 530 013 530013 Andhra Pradesh",aryaseafoodsltd@gmail.com,9866660443,9866660443,nan,"Frozen:Shrimp Aquaculture(Raw Peeled & Deveined Tail Off Shrimp,Raw Peeled & Deveined Tail On Shrimp,Easy Peel Headless Shell On Shrimp,Headless Shell On Shrimp)",name_only
1861,SOUTHERN TROPICAL FOODS PVT. LTD.,"Sy. No. 11, K.Bitragunta Village,
Jarugumalli Mandal, Prakasam District
Andhra Pradesh - 523 101.",AP6/MT/043/16,SOUTHERN TROPICAL FOODS PVT. LTD.,"FLAT NO.4, SIVALEELA APARTMENTS, 3/2, ASHOK NAGAR, GUNTUR, 522001 522001 Andhra Pradesh",kartheekyarlagadda@gmail.com,9949906369,9849501111,nan,"Frozen:Shrimp Aquaculture(Raw Frozen Peeled And Deveined Tail Off Vannamei S,Raw Frozen Peeled And Deveined Tail On Vannamei Sh,Raw Frozen Peeled And Deveined Tail On Butterfly C,Raw Frozen Peeled And Deveined Vannamei Shrimps-IQ,Cooked Frozen Peeled And Deveined Tail On Vannamei,Cooked Frozen Peeled And Deveined Tail Of Vannamei,Raw Frozen Headless Shellon Easy Peel Vannamei Shr)",name_only
1862,MILESH MARINE EXPORTS PVT.LTD.,"Sy. No. 83, Munipeda Village, Kruthivennu Mandal, Krishna Distrcit, Andhra Pradesh 521324",AP6/MT/044/16,"MILESH MARINE EXPORTS PVT. LTD.,","D.No.25-9-245/16, GOLLAVANITHIPPA ROAD, OPP. ANJANEYASWAMY TEMPLE, BHIMAVARAM 534202 Andhra Pradesh",mileshexports@gmail.com,08816225333,9393656789,nan,"Frozen:Shrimp Aquaculture(RAW HEAD ON SHRIMPS BLOCK,RAW HEAD ON SHRIMPS IQF,RAW HEADLESS SHELL ON EASY PEEL IQF,RAW PEELED AND UNDEVEINED SHRIMPS BLOCK,RAW PEELED AND UNDEVEINED SHRIMPS IQF,RAW PEELED AND UNDEVEINED TAIL OFF SHRIMPS BLOCK,RAW PEELED AND UNDEVEINED TAIL OFF SHRIMPS IQF,RAW PEELED AND PULLED VEIN TAIL OFF SHRIMPS IQF,RAW PEELED AND PULLED VEIN TAIL ON SHRIMPS IQF,RAW PEELED AND PULLED VEIN TAIL ON SHRIMPS BLOCK,RAW FROZEN PD TAIL OFF VANNAMEI SHRIMPS IQF,RAW FROZEN PD TAIL ON VANNAMEI SHRIMPS IQF,FROZEN RAW PD TAIL OFF VANNAMEI SHRIMPS IQF,FROZEN RAW PD TAIL ON VANNAMEI SHRIMPS IQF,FROZEN RAW HL EASY PEELE VANNAMEI SHRIMPS IQF,RAW HEADLESS SHELL ON EASY PEELE SHRIMPS IQF,RAW HEADLESS SHELL ON SHRIMPS BLOCK)",name_only
1863,AQUATICA FROZEN FOODS GLOBAL PVT. LTD.,"Sy No. 235/3 & 4, 236/1, 237/1, Nayunipalli village, Challareddypalem Panchayat, Vetapalem Post-523187, Prakasam District, Andhra Pradesh.",AP1/MT/188/16,AQUATICA FROZEN FOODS GLOBAL PVT. LTD,"D.NO. 1-116/4/1 & 2 , PLOT NO. 401&402 VISALAKSHI NAGAR, VISAKHAPATNAM /530043 530043 Andhra Pradesh",aquaticafrozenfoods@gmail.com,0891566357,7337551497,nan,"Frozen:Shrimp Aquaculture(RAW FROZEN IQF PD WHITE SHRIMPS,RAW FROZEN IQF PDTO WHITE SHRIMPS,FROZEN IQF COOKED PD WHITE SHRIMPS,FROZEN PRAWN MEAT IQF (PD BLANCHED) REATED,FROZEN IQF COOKED PDTO WHITE SHRIMPS,RAW FROZEN IQF EASY PEEL VANNAMEI SHRIMPS,RAW BLOCK FROZEN HLSO VANNAMEI SHRIMPS (NW WT/NET,RAW FROZEN IQF HLSO VANNAMEI SHRIMPS (NW WT/NET CT,FROZEN IQF COOKED PEELED & DEVEINED TAIL ON WHITE,RAW FROZEN IQF HLSO EASY PEEL VANNAMEI SHRIMPS,FROZEN IQF COOKED EASY PEEL VANNAMEI SHRIMPS,RAW FROZEN PEELED PIN DEVEINED VANNAMEI SHRIMPS,COOKED FROZEN PDTO VANNAMEI SHRIMPS IQF WITH SAUCE)",name_only
1865,JACK-VIN SEAFOODS,"S.F.No.S.No.91 Park, (Plot No.100, 101 and 102), Old S.No. 46, Pachayankuppam Village, Cuddalore District-607003,Tamil Nadu",,,,,,,,,no_match
1869,ALPHA MARINE,"SURVEY NO.587 & 589, GANDAVARAM TO PEYYALAPALEM ROAD, KAMMAVARIPALEM POST - 524316, KODAVALUR MANDAL, S.P.S.R NELLORE DISTRICT, ANDHRA PRADESH, INDIA",TN1/MT/457/16,ALPHA MARINE,"D No. 27-4-319, 8th CROSS ROAD, RAMJI NAGAR, NELLORE/524002 524002 Andhra Pradesh",ansumanchand13@gmail.com,9167084455,9167084455,nan,"Frozen:Shrimp Aquaculture(FROZEN RAW HLSO BLOCK,FROZEN RAW PDTO IQF,FROZEN RAW PD IQF,FROZEN RAW PDTO BLOCK,FROZEN RAW PD BLOCK,FROZEN RAW PUD IQF,FROZEN RAW HLSO EZPL IQF,FROZEN RAW PD BUTTERFLY TAIL OFF IQF,FROZEN RAW HLSO IQF,FROZEN RAW PVPD BLOCK,FROZEN RAW PULLED(PIN DEVEINED) BLOCK)",name_only
1878,Altair Exports,"113/8/9/10,Pallabacherry,Thathanendal,Thirupullani Village/Union, Ramanathapuram Taluk,Tamil Nadu - 623 532.",KL1/MT/471/22,ALTAIR EXPORTS,"V/525, MANNAM SHADABDHI BUILDING, ANAVATHIL, MATTANCHERRY, KOCHI, KERALA 682002 Kerala",ajmalaltairexports@gmail.com,7403007403,7403007403,www.altairexports.com,nan,name_only
1879,Avanti Frozen Foods Private limited,"Sy. No.342, 360,362,Yerravaram - 533345, Yeleswaram Mandal,Kakinada District,  Andhra Pradesh",AP1/MT/189/16,AVANTI FROZEN FOODS PRIVATE LIMITED,"FLAT NO.103, R SQUARE GROUND FLOOR PANDURANGAPURAM/530003 530003 Andhra Pradesh",muthyamreddy@avantifeeds.com,04023310260,9640555855,www.avantifrozen.com,Frozen:Shrimp Aquaculture(Freezing of Raw/Marinated/Blanched/Cooked F&FP),name_only
1880,ANI EXPORTS,"R.S No. 28/2 Cuddalore, Tollgate, Ariyankuppam, Pondicherry-605007",,,,,,,,,no_match
1884,IFAA WIN MARINE EXPORT INDIA PRIVATE LIMITED,"No.30/1, 30/A, Kottakuppam Village, Ellapuram Block, Uthukottai Taluk, Thiruvallur District 601102, Tamil Nadu",TN1/MT/509/17,IFAA WIN MARINE EXPORT INDIA PRIVATE LIMITED,"NEW NO.7, OLD NO.6/1, KAILASAM STREET TONDIARPET CHENNAI 600081 Tamil Nadu",ifaawinmarineexport@gmail.com,9380034535,9380034535,nan,"Chilled:Fish Wild(SEERFISH,GROUPER,POMFRET 300 GMS UP ONLY,SEA WHITE PRAWNS,ANCHOVY,SAND LOBSTER,SQUID,CUTTLE FISH,INDIAN MACKEREL,SARDINE)",name_only
1885,SURYA SEA FOOD EXPORTS UNIT-I,"6/33 A5, Annai Theresa Nagar, Tharuvaikulam Village, Tuticorin - 628105",,,,,,,,,no_match
1887,AKSHAY FOOD IMPEX PVT LTD,"R S NO 490/1&2 PAMARRU(V) PAMARRU(M) KRISHNA DISTRICT-521157 ANDHRA PARADESH, INDIA",,,,,,,,,no_match
1888,"Devi Fisheries Limited, Unit-5","12-274, Seethanagaram  Village, Jaggampeta Mandal, Kakinada, Andhra Pradesh-533435",,,,,,,,,no_match
1890,ROYAL IMPORTS AND EXPORTS,"Survey No.329/1,2,330/1,2,3,   332/1, 413/2,3,5 Bendapudi Village, Thondangi Mandal, East Godavari District, Andhra pradesh, India, PIN CODE : 533406",AP6/MT/068/18,ROYAL IMPORTS AND EXPORTS,"329/1,2,330/1,2,3,332/1, 413/2,3,5 BENDAPUDI VILLAGE THONDANGI MANDAL 533406 Andhra Pradesh",royalmarineie@gmail.com,9966336789,8801720072,nan,nan,name_only
1892,GLADSON EXPORTERS UNIT-II,"5/218 JAMES NAGAR, 
MUTTOM-629202, KANYAKUMARI DISTRICT, 
TAMIL NADU.",,,,,,,,,no_match
1894,AISHWARYA IMPEX,"NO:136, SOMESWARAM VILLAGE ALAPADU POST,KAIKALURU MANDAL KRISHNA DISTRICT-521340 ANDHRA PRADESH",,,,,,,,,no_match
1895,Sree Sreenivasa Cold Storage,"Sy No:157 & 165, Thulekurdhu Village & Post Â 501,509 Yacharam Mandal, RR District, Telengana",AP1/MT/205/18,SREE SREENIVASA COLD STORAGE,"survey no:157&165,Tulekurdhu village Yacharam Mandal,RR dist,T.S /501509 501509 Telangana",sreesreenivasaseafoods@gmail.com,9177821954,9177821954,nan,"Frozen:Shrimp Aquaculture(IQF PD TAIL ON,TAIL OFF,HLSO VANNAEMI,IQF PUD SHRIMP)",name_only
1904,THARANGINI  SEA FOODS,"4/210,MGR ROAD,PALAVAKKAM,CHENNAI",,,,,,,,,no_match
1905,COFOODS PROCESSORS PRIVATE LIMITED,"RS NO. 456/2, 456/3, 456/4, 458/1, 458/2, 458/3, 458/5, 461/3, AARUGOLANU ROAD, AARUGOLANU VILLAGE, BAPULAPADU MANDAL, KRISHNA DISTRICT, ANDHRA PRADESH- 521106",AP2/MT/006/21,COFOODS PROCESSORS PRIVATE LIMITED,"456/2,3,4,457/4F, 458/1,2,3,4,5,6,460/1,2 & 462/1 GUDIWADA ROAD, AARUGOLANU VILLAGE, BAPULAPADU MANDAL, KRISHNA DISTRICT,/521106 521106 Andhra Pradesh",QC.AQUA@MULPURI.ORG,9848105471,9700570090,nan,"Frozen:Shrimp Aquaculture(HLSOBLOCK,HLSOIQF,PDTOIQF,PDIQF,PDCUTDEVEINED,PDBL)",name_only
1906,AVR MARINE PRIVATE LIMITED,"R.S.NO.60/3B, Thirupathipuram Attili Mandal,West Godavari District ,Andhra Pradesh -534134 ,India",,,,,,,,,no_match
1907,KANANU EMIPRE PRIVATE LIMITED,"Door no:15-222/19/4, Balapur ward,nearRCI road,Hyderabad-500005 Telangana",,,,,,,,,no_match
1908,Nector Exports Private Limited,"Plot No: A 38,39,40,41, 9th Cross, Sedarapet Industrial Estate, Puducherry-605111.",KA1/MT/110/19,NECTOR EXPORTS PRIVATE LIMITED,"No. 25, 2nd Main Road, Muthyalanagar, Bangalore 560054 Karnataka",nectorexports@gmail.com,9894608154,9894608154,nan,nan,name_only
1936,Devi Fisheries Limited,"Plot No : D4, Sy.Nos : 208, Ponnada, U.Kothapalli Mandal, East Godavari District, Pin Code :- 533448,Andhra pradesh",,,,,,,,,no_match
1938,DEVA SEA FOOD,"3/13, Bye Pass Road, Madathur, Tuticorin - 628101, Tamil Nadu",TN2/MT/249/21,DEVA SEA FOOD,"3/13, BYE PASS ROAD, MADATHUR - 628101, TUTICORIN DISTRICT. 628101 Tamil Nadu",raja@devaseafood.com,046123405500,9443706600,nan,Canned/Bottled/Retort Pouched Product:Pasteurized(PASTEURIZED AND CHILLED CRAB MEAT),name_only
1940,AGS MARINE EXPORTS,"No,107,PALUR MAIN ROAD, SINGAPERUMAL KOIL,CHENGALPATTU, CHENGALPATTU DISTRICT -603 204",TN1/MT/614/22,AGS MARINE EXPORTS,"NO 47/86, VENKATASA STREET CHINTADARIPET CHENNAI/600002 600002 Tamil Nadu",agsmarineexport@gmail.com,9444058235,9444058235,nan,"Chilled:Fish Wild(Grouper:Tomato, Parrot Fish, Anchovy Fish,,Seer Fish,Pearl Spot,Emperor Fish,Sardine Fish, Red Snapper,,Mackerel,Silver Pomfret, White Pomfret,Black Pomfret,Coral trout, Sea white prawns,,Sea Tiger prawn,Sea Flower prawns) Chilled:Shrimp Wild(GROUPER,RED SNAPPER,FLOWER PRAWN,CORAL TROUT,PARROT FISH,SHRIMP TIGER,,PANGASIUS,SQUID,SHRIMP WHITE /NARAN,PEARL SPOT,,LEADY FISH,SEA BASS,ANCHOVY, CHINESE POMFRET,CHILLED MURREL/SNAKE HEAD(fFW),KING FISH) Chilled:Cuttlefish(Cuttlefish) Chilled:Squid(Squid)",name_only
1941,VARMA MARINE PRIVATE LIMITED,"R.S.No:361/1, Vempa Road, MogalTaru Village & Mandal, West Godavari District, Andhra Pradesh-534281",AP6/MT/119/21,VARMA MARINE PRIVATE LIMITED,"R.S.NO: 361/1, Vempa Road Mogalturu 534281 Andhra Pradesh",manoj@varmamarine.com,8374609496,8374609496,WWW@varmamarine.com,"Frozen:Shrimp Aquaculture(RAW FROZEN HLSO VANNAMEI SHRIMPS-BLOCK,RAW FROZEN PD TAIL OFF VANNAMEI SHRIMPS-IQF,RAW FROZEN PD TAIL ON VANNAMEI SHRIMPS-IQF)",name_only
1942,V B Medicare Pvt. Ltd,"Plot  No 59, 61, 62, 63, 66A & 67,SIPCOT Ind Area Phase â??II
Krishnagiri  Main Road, Hosur 635 109     (T N)",,,,,,,,,no_match
1943,FEDORA SEA FOODS PRIVATE LIMITED,"NH-16/AH-45, NORTH RAJUPALEM VILLAGE, KODAVALUR MANDALAM, NELLORE-524366",AP2/MT/014/22,FEDORA SEA FOODS PRIVATE LIMITED,16-08-201 RAMALINGAPURAM NELLORE/524003 524003 Andhra Pradesh,fedoraprocessing@gmail.com,9849048775,9849048775,nan,"Frozen:Shrimp Aquaculture(Raw Vannamei Head on Shell on IQF,Raw Vannamei Headless Shell on IQF,Raw Vannamei Peeled Deveined IQF,Raw Vannamei Peeled Deveined Block,Raw Vannamei Peeled Deveined Tail on Block,Raw Vannamei Peeled Deveined Tail on IQF,Raw Vannamei Pindevined Tail off Block,Raw Vannamei Pindevined Tail off IQF,Raw Vannamei Pindevined Tail on Block,Raw Vannamei Pindevined Tail on IQF,Raw Vannamei Easy Peel IQF,Raw Vannamei Peeled undeveined Block,Raw Black Tiger Head on Shell On IQF,Raw Black Tiger Easy Peel IQF)",name_only
1946,SANDHYA AQUA EXPORTS PRIVATE LIMITED,"KSEZ,R.Sy No.208,Plot No,D5-D6,Ponnada Village,U.Kothapalli Mandal,Kakinada,East Godavari District,Andhra Pradesh-533448",,,,,,,,,no_match
1948,Aparna Marine Exports,"Survey No: 387-3A1, 387-4, 389/2, Dammanavaripalem Panchayat, Karlapalem Mandal, Bapatla, Guntur District, Andhra Pradesh-522111",AP2/MT/016/22,APARNA MARINE EXPORTS,"SURVEY NO: 387-3A1, 387-4, 389/2, DAMMANAVARIPALEM PANCHAYAT, KARLAPALEM MANDAL, BAPATLA/522111 522111 Andhra Pradesh",exportsaparnamarine@gmail.com,9502676666,9502676666,nan,"Frozen:Shrimp Aquaculture(FROZEN RAW HEADLESS SHELLON VANNAMEI SHRIMPS BLOCK,FROZEN RAW HEADLESS SHELLON VANNAMEI SHRIMPS IQF,FROZEN RAW PEELED & DEVEINED SHRIMPS BLOCK,FROZEN RAW PEELED & DEVEINED SHRIMPS IQF,FROZEN RAW PEELED & DEVEINED TAIL ON SHRIMPS IQF,FROZEN RAW EASY PEEL DEVEINED TAIL ON SHRIMPS IQF,FROZEN RAW HEAD ON SHELL ON SHRIMPS IQF,FROZEN RAW HEAD ON SHELL ON VANNAMEI SHRIMPS IQF)",name_only
1949,Veerabhadra Exports Private Limited,"Sy. No. 264, Lampakalova, Prathipadu Mandal, Kakinada District, Andhra Pradesh - 533430",AP6/MT/037/15,VEERABHADRA EXPORTS PRIVATE LIMITED,"3rd FLOOR, D.No: 11-15-3, NEAR BALA TRIPURA SUNDARI TEMPLE, ACHYUTARAMAYYA STREET, KAKINADA 533004 Andhra Pradesh",md@vbexports.com,08842374207,9849801111,www.vbexports.com,nan,name_only
1951,KANNAN MARINE FOODS,"PLOT NO: 42, T.T.S.NAGAR, THIRUVERKADU,        CHENNAI - 600077.",,,,,,,,,no_match
1952,DEVI SEA FOODS LIMITED (UNIT-II),"SY.NO.80/5, 81/1 A, 
MULAGUNTAPADU(V),
SINGARAYAKONDA-523101 PRAKASAM DISTRICT, ANDHRA PRADESH, INDIA",,,,,,,,,no_match
1958,Sai Primus Life Biotech Pvt. Ltd,"R.S.No.4/3, Plot No. 33, Kurumapet Industrial Estate, Villianur Commune, Puducherry- 605009",,,,,,,,,no_match
1959,New Sunrise Exports,"M/s.New Sunrise Exports. S.F.No.177/2, 180/3A2, Thuthipattu Village, Ambur Taluk, Tirupathur District-635811, India",TN1/MT/647/23,NEW SUNRISE EXPORTS,"No.5/13,VENKATESA GRAMINI STREET, CHINTADRIPET, CHENNAI 600002 Tamil Nadu",new.sunriseexports@yahoo.com,09488217817,9790568928,nan,"Chilled:Shrimp Aquaculture(CHILLED GROUPER FISH, CHILLED CORAL TROUT FISH)",name_only
1960,KING MARINE EXPORTS,"No.8.Shiruvallur High Road,Perambur,chennai-600011",TN1/MT/629/22,KING MARINE EXPORTS,"No.36/1, Shakthi Flats, 1 A, Sooramal Street, Egmore, Chennai/600008 600008 Tamil Nadu",mail.kmeseafoods@gmail.com,07299446417,7299446417,nan,"Chilled:Fish Wild(king fish / seer fish , white pomfret,chinese pomfret, black pomfret,black dot grouper, brown dot grouper,tomato grouper , grouper, parrot fish,ladyfish / sand whitening, sardine,indian mackeral, coral trout fish) Chilled:Shrimp Wild(sea tiger prawns , flower prawn,sea white prawn, black tiger prawns,,vennami prawns,) Chilled:Cuttlefish(cuttle fish) Chilled:Squid(squid) Chilled:Octopus(octopus)",name_only
1965,GREAT INDIAN SEA FOODS,"S.NO: 457/2 Part ,PLOT No. 349-352, THANJAI SENGUNDAR NAGAR, VILANGADUPAKKAM",,,,,,,,,no_match
1970,SAM AQUA EXPORTS LLP,"R.S. No. 127-1, 127-2, 
Kurumaddali Village, Pamarru Mandal, Pamarru, Krishna, Andhra Pradesh, 521157
Phone:  9705097052
Mail: samaquaqc@gmail.com 
samaquaexports@gmail.com",AP2/MT/038/24,SAM AQUA EXPORTS LLP,nan,samaquaexports@gmail.com,9849218585,9849218585,nan,nan,name_only
1971,Avanti Frozen Foods Private Limited,"R.Sy.No. 13-6,13-7,13-8,7, Krishnapuram Village, Thondangi Mandal, Kakinada District, Pin-533408 Andhra Pradesh, India",AP1/MT/189/16,AVANTI FROZEN FOODS PRIVATE LIMITED,"FLAT NO.103, R SQUARE GROUND FLOOR PANDURANGAPURAM/530003 530003 Andhra Pradesh",muthyamreddy@avantifeeds.com,04023310260,9640555855,www.avantifrozen.com,Frozen:Shrimp Aquaculture(Freezing of Raw/Marinated/Blanched/Cooked F&FP),name_only
1972,M/S. MEKWORLD MARINES AND EXPORTS PRIVATE LIMITED,"S. No: 382/1, 2,3, Agarru Road, Agarthipalem Village,
Palakollu Mandal, West Godavari District, 
Andhra Pradesh, India. Pin code: 534260.",,,,,,,,,no_match
1973,Deva Sea Food Unit- 1,"3/12E Bye Pass Road, Madathur, Tuticorin-628101, Tamil Nadu",,,,,,,,,no_match
1974,Devi Sea Foods Limited (Unit-3),"R.S.No. 741/2P, 742/3P, 745/6P, 7P&8P,746/3P&4P Peravali Road, Tanuku 534211, West Godavari District, Andhra Pradesh, India",,,,,,,,,no_match
1975,Mulpuri Aqua Processors,"Survey No.460, 461/1, 461/2, 462, 462/1, Arugolanu (V), Bapulapadu (M), Krishna, Andhra Pradesh-521106",AP2/MT/037/24,MULPURI AQUA PROCESSORS,"SURVEY NO. 460, 461/1, 461/2, 462, 462/1, ARUGOLANU (V), BAPULAPADU (M), KRISHNA, ANDHRA PRADESH 521106 Andhra Pradesh",qamulpuri@gmail.com,nan,9703066390,nan,"Frozen:Fish Aquaculture(FROZEN RAW FISH FILLETS,FROZEN RAW GILLED AND GUTTED FISH) Frozen:Shrimp Aquaculture(FROZEN RAW HEADON VANNAMEI SHRIMP,FROZEN RAW HEADLESS SHELLON VANNAMEI SHRIMP,FROZEN RAW PD VANNAMEI SHRIMP,FROZEN RAW PDTO VANNAMEI SHRIMP,FROZEN RAW PUD VANNAMEI SHRIMP,FROZEN RAW PVPD VANNAMEI SHRIMP,FROZEN RAW EZPL VANNAMEI SHRIMP)",name_only
1976,CHOICE TRADING CORPORATION PRIVATE LIMITED,"Survey No:389-3, 389-2H, 389-2C, 389-2D, 387-1A, Yazali Village and Post, Dhammanavaripalem Village and Post, Karlapalem, Bapatla, Guntur District, Andhra Pradesh, 522111",TN1/MT/422/15,CHOICE TRADING CORPORATION PRIVATE LIMITED,"No.302, AKSHAYA SHANTHI, THIRD FLOOR, NO.27/44, ANNA SALAI, MOUNT ROAD, TRIPLICANE, CHENNAI, TAMIL NADU 600002 600002 Tamil Nadu",ksheela@choicegroup.in,9585522561,8086881517,nan,"Frozen:Shrimp Aquaculture(FROZEN COOKED PEELED & DEVEINED T ON SHRIMP,FROZEN RAW EZPL DEVEINED T ON SHRIMP IQF,FROZEN COOKED SHRIMP RING WITH COCKTAIL SAUCE)",name_only
1977,ALPHA MARINE LIMITED,"Sy. No. 587, 589 & 591, Gandavaram to Peyyalapalem Road, Bodduvaripalem (V), Kammavaripalem Post, Kodavalur (M), Nellore - 524316, Andhra Pradesh, India",AP2/MT/042/24,ALPHA MARINE LIMITED,"D.NO. 27-4-319, 8TH CROSS ROAD, RAMJINAGAR 524002 Andhra Pradesh",qc@alphamarinelimited.com,09966949488,9966949488,nan,nan,name_only
1978,"DEVI FISHERIES LIMITED, UNIT-6","12-275, SEETHANAGARAM VILLAGE, JAGGAMPETA MANDAL,KAKINADA DISTRICT, ANDHRA PRADESH-533435",,,,,,,,,no_match
1980,SV SEA FOODS,"S.F.NO 197/2A1C, PLOT NO: 14  KEELA ARASADI VILLAGE OTTAPIDARAM TALUK, TUTICORIN - 628 002  TAMILNADU - INDIA",TN2/MT/263/25,SV SEA FOODS,"1/90-1, KRYST GARDEN, MARAVANMADAM THOOTHUKUDI 628101 Tamil Nadu",sourcing@svseafoods.com,9942687500,6374311659,nan,nan,name_only
1984,SUMMIT MARINE EXPORTS PRIVATE LIMITED,"RS.No.435/1, Near Electrical Sub-Station, Akividu Road, Elurupadu,Kalla Mandal, West Godavari, 534236, Andhra Pradesh, India",AP6/MT/163/25,SUMMIT MARINE EXPORTS PRIVATE LIMITED,"R.S.No.435/1, Near Electrical Substation, Akiveedu road,Elurupadu, Village,Kalla Mandal 534236 Andhra Pradesh",lab@summitmarineexports.com,09704455633,9848863656,www.summitmarineexports.com,nan,name_only
