name,company_name,country,region,city,address,postal,cfia_ref,website,primary_species,certifications,status,verified,verification_level,admin_notes,source_url,source_title,source_type,access_date
INNOVATIVE FISHERY PRODUCTS INCORPORATED (CFIA Ref #3724),INNOVATIVE FISHERY PRODUCTS INCORPORATED,Canada,Nova Scotia,ST. BERNARD,3569 HIGHWAY 1,B0W1J0,3724,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
DEON OYSTER COMPANY LTD. (CFIA Ref #3725),DEON OYSTER COMPANY LTD.,Canada,Nova Scotia,YARMOUTH,6590 HIGHWAY 3,B0W2X0,3725,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ATKINS ET FRÉRES INC. (CFIA Ref #5214),ATKINS ET FRÉRES INC.,Canada,Quebec,Saint Maxime du Mont-Louis,"1, CHANOINE-RICHARD",G0E1T0,5214,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CANADIAN FISHING COMPANY (CFIA Ref #0706),CANADIAN FISHING COMPANY,Canada,British Columbia,VANCOUVER,301 E WATERFRONT ROAD,V6A0B3,0706,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
L'ASSOCIATION COOPÉRATIVE DES PÉCHEURS DE L'ILE LIMITÉE (CFIA Ref #0435),L'ASSOCIATION COOPÉRATIVE DES PÉCHEURS DE L'ILE LIMITÉE,Canada,New Brunswick,LAMÉQUE,"90, RUE PRINCIPALE",E8T1M8,0435,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CAMPBELL COMPANY OF CANADA/COMPAGNIE CAMPBELL DU CANADA (CFIA Ref #1861),CAMPBELL COMPANY OF CANADA/COMPAGNIE CAMPBELL DU CANADA,Canada,Ontario,TORONTO,60 BIRMINGHAM STREET,M8V2B8,1861,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SEA PLUS FOODS LTD. (CFIA Ref #0782),SEA PLUS FOODS LTD.,Canada,British Columbia,POWELL RIVER,7124 THUNDER BAY STREET,V8A1E6,0782,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LABRADOR FISHERMEN'S UNION SHRIMP COMPANY LIMITED (CFIA Ref #0045),LABRADOR FISHERMEN'S UNION SHRIMP COMPANY LIMITED,Canada,Newfoundland and Labrador,CHARLOTTETOWN,1 MARINE DRIVE,A0K5Y0,0045,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SAKURA SEAFOOD CO. LTD. (CFIA Ref #0796),SAKURA SEAFOOD CO. LTD.,Canada,British Columbia,PORT EDWARD,#293 - 295 BAYVIEW DRIVE,V0V1G0,0796,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
COMEAU'S SEA FOODS LIMITED (CFIA Ref #3341),COMEAU'S SEA FOODS LIMITED,Canada,Nova Scotia,East Pubnico,1065 Highway 3,B0W2A0,3341,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LEF MCLEAN BROTHERS INTERNATIONAL (2001) INC. (CFIA Ref #0627),LEF MCLEAN BROTHERS INTERNATIONAL (2001) INC.,Canada,Ontario,WHEATLEY,20912 ERIE ST SOUTH,N0P2P0,0627,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
COASTWISE PROCESSORS INC. (CFIA Ref #0920),COASTWISE PROCESSORS INC.,Canada,British Columbia,SURREY,#11 - 9548 192ND STREET,V4N3R9,0920,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
KEYBRAND FOODS (CFIA Ref #4215),KEYBRAND FOODS,Canada,Prince Edward Island,CHARLOTTETOWN,23 FOURTH STREET,C1E2B4,4215,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
COLVILLE BAY OYSTER CO. LTD. (CFIA Ref #4216),COLVILLE BAY OYSTER CO. LTD.,Canada,Prince Edward Island,SOURIS,83 LOWER ROLLO BAY RD,C0A2B0,4216,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LES FUMOIRS GASPÉ CURED INC. (CFIA Ref #5169),LES FUMOIRS GASPÉ CURED INC.,Canada,Quebec,CAP D'ESPOIR,65 RUE DE LA STATION CP189,G0C 1G,5169,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
L'ÉTANG RUISSEAU BAR LIMITÉE (CFIA Ref #4004),L'ÉTANG RUISSEAU BAR LIMITÉE,Canada,New Brunswick,SHIPPAGAN,"111, RUE POINTE-BRÉLÉE",E8S3H9,4004,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
VICTORY'S KITCHEN LTD (CFIA Ref #0630),VICTORY'S KITCHEN LTD,Canada,Ontario,TORONTO,"30 GUNNS ROAD, UNIT 1",M6N3S5,0630,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LA MAISON BEAUSOLEIL (2010) INC. (CFIA Ref #4005),LA MAISON BEAUSOLEIL (2010) INC.,Canada,New Brunswick,NEGUAC,42 RUE OTHO,E9G4H3,4005,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
NEWLY WEDS FOODS CO. (CFIA Ref #0631),NEWLY WEDS FOODS CO.,Canada,Ontario,MISSISSAUGA,450 SUPERIOR BLVD.,L5T2R9,0631,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
STELLAR BAY SHELLFISH LTD. (CFIA Ref #0741),STELLAR BAY SHELLFISH LTD.,Canada,British Columbia,BOWSER,7400 ISLAND HIGHWAY WEST,V0R1G0,0741,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
"KENNEY & ROSS, LIMITED (CFIA Ref #3738)","KENNEY & ROSS, LIMITED",Canada,Nova Scotia,PORT SAXON,"6493 SHORE ROAD, RR 3",B0T1W0,3738,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CAUDLES CATCH SEAFOOD LTD (CFIA Ref #0633),CAUDLES CATCH SEAFOOD LTD,Canada,Ontario,KITCHENER,60 OTONABEE DRIVE,N2C1L6,0633,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
Clearwater Ocean Prawns Venture LP / Atlantic Enterprise (CFIA Ref #0065),Clearwater Ocean Prawns Venture LP / Atlantic Enterprise,Canada,Newfoundland and Labrador,Harbour Grace,119 Water Street,A0A2M0,0065,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
QUIN-SEA FISHERIES LIMITED (CFIA Ref #0063),QUIN-SEA FISHERIES LIMITED,Canada,Newfoundland and Labrador,CUPIDS,QUAY ROAD,-,0063,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CAPTAIN DAN'S INC. (CFIA Ref #4101),CAPTAIN DAN'S INC.,Canada,New Brunswick,RICHIBUCTO VILLAGE,341 CAP-LUMIÉRE ROAD,E4W1C9,4101,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ARCTIC ENDURANCE (CFIA Ref #0020),ARCTIC ENDURANCE,Canada,Nova Scotia,MULGRAVE,428 MAIN ST,B0E2G0,0020,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
SCOTIA GARDEN SEAFOOD INCORPORATED (CFIA Ref #1436),SCOTIA GARDEN SEAFOOD INCORPORATED,Canada,Nova Scotia,YARMOUTH,112 WATER STREET,B5A1L5,1436,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ATLANTIC DESTINY (CFIA Ref #3740),ATLANTIC DESTINY,Canada,Nova Scotia,RIVERPORT,140 KRAUT POINT ROAD,B0J2W0,3740,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FOGO ISLAND CO-OPERATIVE SOCIETY LIMITED (CFIA Ref #0039),FOGO ISLAND CO-OPERATIVE SOCIETY LIMITED,Canada,Newfoundland and Labrador,SELDOM,97 HARBOUR DRIVE,A0G3Z0,0039,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PREMIUM FOOD SALES LTD. (CFIA Ref #0709),PREMIUM FOOD SALES LTD.,Canada,British Columbia,RICHMOND,#6 - 12671 BATHGATE WAY,V6V1Y5,0709,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
BARRY GROUP INC. (CFIA Ref #0105),BARRY GROUP INC.,Canada,Newfoundland and Labrador,DOVER,MAIN ROAD,A2H3E9,0105,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
Barry Group Inc./Barry Group Inc - Witless Bay (CFIA Ref #0166),Barry Group Inc./Barry Group Inc - Witless Bay,Canada,Newfoundland and Labrador,WITLESS BAY,76C HARBOUR ROAD,A0A4K0,0166,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LABRADOR FISHERMEN'S UNION SHRIMP COMPANY LIMITED / BELLE ISLE BANKER F/V (CFIA Ref #0103),LABRADOR FISHERMEN'S UNION SHRIMP COMPANY LIMITED / BELLE ISLE BANKER F/V,Canada,Newfoundland and Labrador,ST. JOHN'S,"130 SOUTHSIDE RD, PIER 21",A1E0A2,0103,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
LABRADOR FISHERMEN'S UNION SHRIMP COMPANY / NAIN BANKER F/V (CFIA Ref #0015),LABRADOR FISHERMEN'S UNION SHRIMP COMPANY / NAIN BANKER F/V,Canada,Newfoundland and Labrador,ST. JOHN'S,"130 SOUTHSIDE RD, PIER 21",A1E0A2,0015,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
HARDY BUOYS SMOKED FISH INC. (CFIA Ref #0746),HARDY BUOYS SMOKED FISH INC.,Canada,British Columbia,PORT HARDY,9300 TRUSTEE ROAD,V0N2P0,0746,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
BST LOBSTER SALES LIMITED (CFIA Ref #3562),BST LOBSTER SALES LIMITED,Canada,Nova Scotia,AULDS COVE,13318 104 HIGHWAY,B0H1P0,3562,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
PÉCHERIES BAIE CHALEURS FISHERIES (2012) INC. (CFIA Ref #4006),PÉCHERIES BAIE CHALEURS FISHERIES (2012) INC.,Canada,New Brunswick,BAS-CARAQUET,2261 RUE DU QUAI,E1W5X9,4006,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
CUISINE MALIMOUSSE INC. (CFIA Ref #5607),CUISINE MALIMOUSSE INC.,Canada,Quebec,SAINT-AUGUSTIN,"75, DES GRANDS LACS",G3A1T5,5607,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
"KATSHESHUK FISHERIES LTD. ""KATSHESHUK II"" (CFIA Ref #3122)","KATSHESHUK FISHERIES LTD. ""KATSHESHUK II""",Canada,Newfoundland and Labrador,HARBOUR GRACE,119 WATER ST,A0A2M0,3122,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
DOM INTERNATIONAL LIMITED (CFIA Ref #0634),DOM INTERNATIONAL LIMITED,Canada,Ontario,TORONTO,10 GOLDEN GATE COURT,M1P3A5,0634,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
FIVE STAR SHELLFISH INC. (CFIA Ref #4219),FIVE STAR SHELLFISH INC.,Canada,Prince Edward Island,ELLERSLIE,1066 MILLIGAN'S WHARF ROAD,C0B1J0,4219,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
ALIMENTS ATG INC. (CFIA Ref #5070),ALIMENTS ATG INC.,Canada,Quebec,DRUMMONDVILLE,1175 RUE BERGERON,J2C6Y1,5070,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
R.I. SMITH LOBSTER CO. LTD. (CFIA Ref #3750),R.I. SMITH LOBSTER CO. LTD.,Canada,Nova Scotia,BEAR POINT,201 WEST BEAR POINT ROAD,B0W3B0,3750,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
NEPTUNE SOLUTIONS BIEN-ÉTRE INC. / NEPTUNE WELLNESS SOLUTIONS INC. (CFIA Ref #5111),NEPTUNE SOLUTIONS BIEN-ÉTRE INC. / NEPTUNE WELLNESS SOLUTIONS INC.,Canada,Quebec,SHERBROOKE,795 RUE PÉPIN,J1L2P8,5111,,,,approved,true,documentation_verified,CFIA export list entry. Species/by-products not verified; add only with explicit evidence.,https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06
