approval_no,name,company_name,country,region,city,address,town_region,latitude,longitude,geocode_confidence,geocode_formatted,primary_species,scope,expiry_date,status,verified,verification_level,admin_notes
1584,SHREE ULKA LLP (EIC #1584),SHREE ULKA LLP,India,Karnataka,MSEZ Mangalore Dakshina Kannad,"IP-48 A & B, MSEZ Mangalore Dakshina Kannad, Karnataka-574509",MSEZ Mangalore Dakshina Kannad,20.25784,75.138,9,"Kannad, Aurangabad Division, India",Cephalopods|Lobster|Shrimp|Squid|Surimi,"Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Raw Fish & Fishery Products (Block Frozen), Freezing of Raw/ Blanched Fish & Fishery Products (IQF), Freezing of Cooked Sea caught Shrimps and Squid Rings (IQF) & Manufacturing of Frozen Surimi (Fish Paste)- Fishes (Histamine & Non-Histamine Forming), Crustaceans -Shrimps(Aquaculture/Sea caught/Wild caught) & Lobsters(Sea caught/Wild caught) & Cephalopods",08/07/2027,approved,true,documentation_verified,"EIC FFP approved unit #1584. Scope: Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Raw Fish & Fishery Products (Block Frozen), Freezing of Raw/ Blanched Fish & Fishery Pro.... Expiry: 08/07/2027."
1585,Sterling Foods Unit-2 (EIC #1585),Sterling Foods Unit-2,India,Karnataka,Mangalore,"Door No:2-157-1-A&B, Sasihithlu,Dakshina Kannada, Mangalore,Karnataka-574146",Mangalore,12.91723,74.85603,4,"Mangalore, Dakshina Kannada, India",Cephalopods|Shrimp,"Freezing of Raw Fish & Fishery Products -Block Frozen 
Shrimps( Sea caught/Wild caught and Aquaculture), Fishes(Histamine and Non- histamine forming) & Cephalopods",18/06/2027,approved,true,documentation_verified,"EIC FFP approved unit #1585. Scope: Freezing of Raw Fish & Fishery Products -Block Frozen 
Shrimps( Sea caught/Wild caught and Aquaculture), Fishes(Histamine and Non- histamine forming) .... Expiry: 18/06/2027."
1587,Mangalore Fish Meal & Oil Company (EIC #1587),Mangalore Fish Meal & Oil Company,India,Karnataka,Mangalore,"Door No. 1-1-22 & 22 (1), Sea Road,Kotepura,Ullal,Mangalore-575020, Karnataka.",Mangalore-575020,12.8108,74.8629,7,"Ullal, Dakshina Kannada, India",Fish,"Processing of Steam Dried Fish Meal, Fish Oil and Fish Soluble Paste (Not Fit for Human Consumption)",22/02/2028,approved,true,documentation_verified,"EIC FFP approved unit #1587. Scope: Processing of Steam Dried Fish Meal, Fish Oil and Fish Soluble Paste (Not Fit for Human Consumption). Expiry: 22/02/2028."
1590,Span Aquatic Products (EIC #1590),Span Aquatic Products,India,Karnataka,Mangalore Taluk,"Door No. 1-15/1 and 1-15/2, Kotepura,Ullal, Mangalore Taluk,Karnataka- 575020",Mangalore Taluk,14.66667,75.83333,1,"Karnātaka, India",Fish,"Processing of Steam Dried Fish Meal, Fish Oil and Fish Soluble Paste (Not Fit for Human Consumption)",12/05/2028,approved,true,documentation_verified,"EIC FFP approved unit #1590. Scope: Processing of Steam Dried Fish Meal, Fish Oil and Fish Soluble Paste (Not Fit for Human Consumption). Expiry: 12/05/2028."
1594,YASHASWI FISH MEAL AND FISH OIL COMPANY BRANCH: 3 (EIC #1594),YASHASWI FISH MEAL AND FISH OIL COMPANY BRANCH: 3,India,Karnataka,Udupi,"D No 16-150 20, S.No.433/1, Plot No.20,  Shivalli Industrial Area, Manipal, Udupi, Karnataka-576104",Udupi,13.35,74.78333,7,"Manipala, Udupi, India",Fish,Storing of Steam Dried Fish Meal of approved units - Unfit for Human Consumption,09/09/2026,approved,true,documentation_verified,EIC FFP approved unit #1594. Scope: Storing of Steam Dried Fish Meal of approved units - Unfit for Human Consumption. Expiry: 09/09/2026.
1597,ARABIAN MARINE EXPORTS (EIC #1597),ARABIAN MARINE EXPORTS,India,Karnataka,Kumta,"Marine Export Unit, Door No-146, Survey No. 1681-D Tadri, Kumta, Uttar Kannad Karnataka - 581326",Kumta,14.42853,74.4189,7,"Kumta, Uttar Kannada, India",Cephalopods|Shrimp,"Freezing of Raw Fish & Fishery products (IF), Sea Caught/ Wild Caught)- Fishes (Histamine & Non-Histamine forming) Cephalopods and Crustaceans (Shrimps)",26/05/2027,approved,true,documentation_verified,"EIC FFP approved unit #1597. Scope: Freezing of Raw Fish & Fishery products (IF), Sea Caught/ Wild Caught)- Fishes (Histamine & Non-Histamine forming) Cephalopods and Crustaceans (Shrimp.... Expiry: 26/05/2027."
1599,ASIAN MARINE FOODS (EIC #1599),ASIAN MARINE FOODS,India,Kerala,KERALA,"VI/1330(Old No:VII 464)KOCHANGADIKOCHI- 682 002, KERALA, INDIA",KERALA,10.41667,76.5,1,"Kerala, India",Cephalopods|Shrimp,"Freezing of Raw Frozen Fish & Fishery Products(IF & Block) - Fish ( Histamine & Non Histamine Forming) Shrimps( Sea Caught/Wild caught & Aquaculture) and Cephalopods
Category - PPa , Product - U, Activity - F",08/08/2027,approved,true,documentation_verified,EIC FFP approved unit #1599. Scope: Freezing of Raw Frozen Fish & Fishery Products(IF & Block) - Fish ( Histamine & Non Histamine Forming) Shrimps( Sea Caught/Wild caught & Aquaculture) .... Expiry: 08/08/2027.
1600,Byrd Foods International LLP (EIC #1600),Byrd Foods International LLP,India,Kerala,India Pin,"Hall No.02&03,SDF building,KSIDC Mega Food Park,KSIDC IGC,Pallipuram P O.,Cherthala,Alappuzha,Kerala,India Pin-688541",Kerala,10.41667,76.5,1,"Kerala, India",Crab,"Processing and Packing of Chilled Pasteurized Crab MeatRetort Canned Fish & Fishery Products in Hermetically sealed Metal cans, Plastic cans and Multilayer pouches.",03/01/2028,approved,true,documentation_verified,"EIC FFP approved unit #1600. Scope: Processing and Packing of Chilled Pasteurized Crab MeatRetort Canned Fish & Fishery Products in Hermetically sealed Metal cans, Plastic cans and Multi.... Expiry: 03/01/2028."
1601,"ACCELERATED FREEZE DRYING  COMPANY LIMITED,(UNIT-2) (EIC #1601)","ACCELERATED FREEZE DRYING  COMPANY LIMITED,(UNIT-2)",India,Andhra Pradesh,CHERTHALA,"FROZEN FOODS PLANT,14/418,THURAVOOR-KUMBALANGI ROAD,EZHUPUNNA ,CHERTHALA, ALAPPUZHA-688537",CHERTHALA,15.83333,79.75,1,"Andhra Pradesh, India",Cephalopods|Shrimp|Squid,"Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Raw Fish & Fishery Products (IQF/IF/Block), Freezing of Blanched/ Cooked Fish & Fishery Products (IQF) - Fishes (Histamine & Non-Histamine forming), Shrimps (Aquaculture/ Sea-Caught/ Wild caught) & Cephalopods, Freezing of Breaded and marinated Shrimps, Squid and Fishes (Non-Histamine forming)-IQF/IF",25/01/2028,approved,true,documentation_verified,"EIC FFP approved unit #1601. Scope: Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Raw Fish & Fishery Products (IQF/IF/Block), Freezing of Blanched/ Cooked Fish & Fishery .... Expiry: 25/01/2028."
1602,EVERGREEN EXPORTS (EIC #1602),EVERGREEN EXPORTS,India,Odisha,WILLINGDON ISLAND,"BEHIND PORT TRUST HOSPITAL,WILLINGDON ISLAND,KOCHI - Pin â?? 682003",WILLINGDON ISLAND,20.5,84.41667,1,"Odisha, India",Cephalopods|Shrimp,"Freezing of Raw Fish & Fishery Products (IQF, IF & Block) Shrimps ( Sea Caught & Aquaculture ) & Cephalopods /Histamine & Non -Histamine  Forming  Fishes ( Sea Caught)",29/03/2028,approved,true,documentation_verified,"EIC FFP approved unit #1602. Scope: Freezing of Raw Fish & Fishery Products (IQF, IF & Block) Shrimps ( Sea Caught & Aquaculture ) & Cephalopods /Histamine & Non -Histamine  Forming  Fis.... Expiry: 29/03/2028."
1609,OCEAN PROTEINS PRIVATE LIMITED (EIC #1609),OCEAN PROTEINS PRIVATE LIMITED,India,Karnataka,DAKSHIN KANNAD,"PLOT NO.281 AND 282,BAIKAMPADY INDUSTRIAL AREA, MANGALORE, DAKSHIN KANNAD, KARNATAKA-575011",DAKSHIN KANNAD,12.91723,74.85603,4,"Mangalore, Dakshina Kannada, India",Cephalopods|Crab|Shrimp|Surimi,"Freezing of Raw FFP (Block/Blast/IQF), Crustaceans (Shrimps-Sea caught & Aquaculture & Crab-Sea caught), Cephalopods, Fishes (Histamine & Non histamine forming), Processing & Freezing of Surimi (Block",20/06/2026,approved,true,documentation_verified,"EIC FFP approved unit #1609. Scope: Freezing of Raw FFP (Block/Blast/IQF), Crustaceans (Shrimps-Sea caught & Aquaculture & Crab-Sea caught), Cephalopods, Fishes (Histamine & Non histamin.... Expiry: 20/06/2026."
1610,GHAN MARINE EXIM (EIC #1610),GHAN MARINE EXIM,India,Andhra Pradesh,CHERTHALA,"PLOT NO.17/C, KSIDC FOOD PARK, PALLIPPURAM, CHERTHALA, ALAPPUZHA-688541",CHERTHALA,10.1667,76.1833,7,"688541, Kerala, India",Cephalopods|Shrimp,"FREEZING & PACKING OF RAW FROZEN FISH & FISHERY PRODUCTS (BLOCK FROZEN AND IF) FISHES (HISTAMINE AND NON-HISTAMINE FORMING), CEPHALOPODS, SHRIMPS (SEA CAUGHT, WILD CAUGHT & AQUACULTURE)",07/08/2026,approved,true,documentation_verified,"EIC FFP approved unit #1610. Scope: FREEZING & PACKING OF RAW FROZEN FISH & FISHERY PRODUCTS (BLOCK FROZEN AND IF) FISHES (HISTAMINE AND NON-HISTAMINE FORMING), CEPHALOPODS, SHRIMPS (SEA.... Expiry: 07/08/2026."
1611,Karthik Marine Industries (EIC #1611),Karthik Marine Industries,India,Karnataka,KARNATAKA,"S NO 187/7,PITHRODY,
UDYAVARA,UDUPI, KARNATAKA, 574118",KARNATAKA,13.5,74.87,1,"Udupi, India",Surimi,Manufacturing & Export of Frozen Surimi (Fish Paste) from Non-Histamine & Histamine Forming Fishes,07/11/2026,approved,true,documentation_verified,EIC FFP approved unit #1611. Scope: Manufacturing & Export of Frozen Surimi (Fish Paste) from Non-Histamine & Histamine Forming Fishes. Expiry: 07/11/2026.
1612,GOLDMARINE EXPORTS PVT.LTD (EIC #1612),GOLDMARINE EXPORTS PVT.LTD,India,Kerala,"SNDP JUNCTION
THURAVOOR P.O","SNDP JUNCTION
THURAVOOR P.O, KUTHIYATHODE
ALAPPUZHA DIST.688532
KERALA","SNDP JUNCTION
THURAVOOR P.O",9.7667,76.3167,7,"688532, Kerala, India",Fish,Processing of Chilled Fish & Fishery Products,19/10/2026,approved,true,documentation_verified,EIC FFP approved unit #1612. Scope: Processing of Chilled Fish & Fishery Products. Expiry: 19/10/2026.
1613,"FRONTLINE EXPORTS PVT.LTD.,UNIT-2 (EIC #1613)","FRONTLINE EXPORTS PVT.LTD.,UNIT-2",India,Kerala,ALAPPUZHA,"INDUSTRIAL ESTATE , AROOR, ALAPPUZHA , KERALA -688 534",ALAPPUZHA,9.41667,76.5,1,"Alappuzha, India",Cephalopods,"Packing of Fresh/Chilled Fish and fishery products, Crustaceans (sea caught and aquaculture) & Cephalopodes) Freezing of Raw, Blanched and Cooked Fish & fishery products.",31/12/2026,approved,true,documentation_verified,"EIC FFP approved unit #1613. Scope: Packing of Fresh/Chilled Fish and fishery products, Crustaceans (sea caught and aquaculture) & Cephalopodes) Freezing of Raw, Blanched and Cooked Fish.... Expiry: 31/12/2026."
1614,AVANTNATURE FOODS PRIVATE LIMITED (EIC #1614),AVANTNATURE FOODS PRIVATE LIMITED,India,Karnataka,KARNATAKA,"VASANTHANARASAPURA INDUSTRIAL AREA, INDIA  FOOD PARK PHASE 3 KORA HOBLI  TUMKUR, TUMAKURU, KARNATAKA, 572138",KARNATAKA,13.5,77.0,1,"Tumkūr, India",Shrimp,Freeze dried Shrimps,02/08/2027,approved,true,documentation_verified,EIC FFP approved unit #1614. Scope: Freeze dried Shrimps. Expiry: 02/08/2027.
1800,APEX FROZEN FOODS LIMITED (EIC #1800),APEX FROZEN FOODS LIMITED,India,Andhra Pradesh,Kakinada,"3-160,Panasapadu,Kakinada-533005,Andhra Pradesh",Kakinada-533005,16.9452,82.2385,,"Kakinada, Andhra Pradesh, India",Fish,Freezing of Raw Fish &Fishery Products            (Block & IQF),27/08/2028,approved,true,documentation_verified,EIC FFP approved unit #1800. Scope: Freezing of Raw Fish &Fishery Products            (Block & IQF). Expiry: 27/08/2028.
1819,SURYAMITRA EXIM PVT. LTD. (EIC #1819),SURYAMITRA EXIM PVT. LTD.,India,Andhra Pradesh,West Godavari District,"R.S No. 130, Yanamadurru Village, Bhimavaram Mandal, West Godavari District-534239, Andhra Pradesh",West Godavari District-534239,16.6443029,81.5885247,,"West Godavari District, Andhra Pradesh, India",Shrimp,"Packing of Fresh/Chilled Fish and Fishery Products, Freezing of Raw Fish & Fishery Products (IQF/Block), Blanched/Cooked Frozen Fishery Products(IQF) - Aquaculture Shrimps only",28/08/2027,approved,true,documentation_verified,"EIC FFP approved unit #1819. Scope: Packing of Fresh/Chilled Fish and Fishery Products, Freezing of Raw Fish & Fishery Products (IQF/Block), Blanched/Cooked Frozen Fishery Products(IQF) .... Expiry: 28/08/2027."
182,"Castlerock Fisheries Pvt. Ltd., (EIC #182)","Castlerock Fisheries Pvt. Ltd.,",India,Gujarat,Veraval,"Plot No. 101, G.I.D.C.
Estate, Veraval-362269, Gujarat, India",Gujarat,22.3901,71.6068,7,"362269, Gujarat, India",Fish,"FREEZING OF RAW/BLANCHED/COOKED FISH & FISHERY PRODUCTS (BLOCK,BLAST FROZEN (IF/IQF)",19/02/2028,approved,true,documentation_verified,"EIC FFP approved unit #182. Scope: FREEZING OF RAW/BLANCHED/COOKED FISH & FISHERY PRODUCTS (BLOCK,BLAST FROZEN (IF/IQF). Expiry: 19/02/2028."
1829,"Britto Seafoods Exports PVT.,LTD. (EIC #1829)","Britto Seafoods Exports PVT.,LTD.",India,Tamil Nadu,Tondiarpet,"NO. 4/1 Balakrishnan street, Tondiarpet, Chennai - 600 081",Tondiarpet,13.12972,80.28972,9,"Tondiarpet, Chennai, India",Fish,Packing of Fresh/Chillled Fish & Fishery Products,05/03/2028,approved,true,documentation_verified,EIC FFP approved unit #1829. Scope: Packing of Fresh/Chillled Fish & Fishery Products. Expiry: 05/03/2028.
1836,MUNNANGI SEA FOODS PVT. LTD. (EIC #1836),MUNNANGI SEA FOODS PVT. LTD.,India,Andhra Pradesh,Prakasam District,"Sy. No. 475, Jarugumalli (Post & Mandal), Prakasam District-523276, Andhra Pradesh",Prakasam District-523276,15.5,79.5,1,"Prakasam district, India",Shrimp,"Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Raw Fish & Fishery Products (Block & IQF) and Freezing of Blanched/Cooked Fish & Fishery Products (IQF)- Shrimps (Aquaculture)",16/09/2027,approved,true,documentation_verified,"EIC FFP approved unit #1836. Scope: Packing of Fresh/Chilled Fish & Fishery Products, Freezing of Raw Fish & Fishery Products (Block & IQF) and Freezing of Blanched/Cooked Fish & Fishery.... Expiry: 16/09/2027."
1839,CRYSTAL SEA FOODS PRIVATE  LIMITED (EIC #1839),CRYSTAL SEA FOODS PRIVATE  LIMITED,India,Andhra Pradesh,Prakasam (D),"Sy.No : 233/3B, 234/2, 261/3A,  Challareddy palem (P), Nayuni Palli(Rev V), Near Potti Subbaiah Palem (V), Vetapalem(M), Prakasam (D), Andhra Pradesh-523187",Prakasam (D),17.83333,79.08333,9,"Telangana, India",Shrimp,Freezing of Raw  Fish & Fishery Products              (IQF/BLOCK) (Aquaculture Shrimps only),25/02/2026,approved,true,documentation_verified,EIC FFP approved unit #1839. Scope: Freezing of Raw  Fish & Fishery Products              (IQF/BLOCK) (Aquaculture Shrimps only). Expiry: 25/02/2026.
1840,BABY MARINE (EASTERN) EXPORTS (UNIT II) (EIC #1840),BABY MARINE (EASTERN) EXPORTS (UNIT II),India,Andhra Pradesh,TAMILNADU,"DOOR NO. 341, SURVEY NO. 85/2A1, 85/2AC1, MANDAPAM, RAMANATHAPURAM DISTRICT-623518, TAMILNADU, INDIA.",TAMILNADU,9.2757,79.1236,7,"623518, Tamil Nādu, India",Shrimp,Freezing of Raw Fish & Fishery Products (IF/IQF) and Brine Freezing of Shrimps,05/04/2026,approved,true,documentation_verified,EIC FFP approved unit #1840. Scope: Freezing of Raw Fish & Fishery Products (IF/IQF) and Brine Freezing of Shrimps. Expiry: 05/04/2026.
1841,SMSEA MARINES PRIVATE LIMITED (EIC #1841),SMSEA MARINES PRIVATE LIMITED,India,Andhra Pradesh,VISAKHAPATNAM,"SURVEY # 63 PART, DUKKAVANIPALEM VILLAGE, GAMBHEERAM PANCHAYAT, ANANDAPURAM MANDAL,VISAKHAPATNAM-531163, ANDHRA PRADESH",VISAKHAPATNAM-531163,15.83333,79.75,1,"Andhra Pradesh, India",Fish,PACKING OF FRESH/CHILLED FISH & FISHERY PRODUCTS AND FREEZING OF RAW FISH AND FISHERY PRODUCTS,05/04/2026,approved,true,documentation_verified,EIC FFP approved unit #1841. Scope: PACKING OF FRESH/CHILLED FISH & FISHERY PRODUCTS AND FREEZING OF RAW FISH AND FISHERY PRODUCTS. Expiry: 05/04/2026.
1842,KIEFER SEA FOODS (EIC #1842),KIEFER SEA FOODS,India,Tamil Nadu,Tuticorin,"1/36/4, Main Road, Vagaikulam, Mudivaithanendal, Tuticorin-628102, Tamil Nadu",Tuticorin-628102,13.3924,79.6899,7,"628102, Tamil Nādu, India",Cephalopods|Crab|Lobster|Shrimp,"Processing & Packing of Chilled/Frozen Fish & Fishery Products - Fishes (Histamine & Non- Histamine forming), Crustaceans- Shrimps (Sea caught/Wild caught), Crabs & Lobster (Sea caught/Wild caught) & Cephalopods for export to all countries excluding CU & uncooked prawns to Australia. Freezing of Depurated Gastropods/ Molluscs  (Sea caught/Wild caught) for export to Non EU countries excluding CU",06/05/2027,approved,true,documentation_verified,"EIC FFP approved unit #1842. Scope: Processing & Packing of Chilled/Frozen Fish & Fishery Products - Fishes (Histamine & Non- Histamine forming), Crustaceans- Shrimps (Sea caught/Wild ca.... Expiry: 06/05/2027."
1844,ABAD OVERSEAS PVT.LTD. (EIC #1844),ABAD OVERSEAS PVT.LTD.,India,Andhra Pradesh,Andhra Pradesh,"SY.No.157/1, Amudalapalli Village, Nizampatnam (Mandal), Guntur District, Andhra Pradesh-522314, India.",Andhra Pradesh-522314,15.445,80.1187,7,"522314, Andhra Pradesh, India",Fish,Freezing of Raw Fish and Fishery Products (IQF Brine Frozen/Block Frozen/IF Blast Frozen),09/06/2027,approved,true,documentation_verified,EIC FFP approved unit #1844. Scope: Freezing of Raw Fish and Fishery Products (IQF Brine Frozen/Block Frozen/IF Blast Frozen). Expiry: 09/06/2027.
1847,VEERABHADRA EXPORTS PRIVATE LIMITED (EIC #1847),VEERABHADRA EXPORTS PRIVATE LIMITED,India,Andhra Pradesh,East Godavari District,"Survey No.116, Gurajanapalli, Karapa (Mandal), Kakinada, East Godavari District - 533016, Andhra Pradesh",East Godavari District - 533016,17.83333,81.83333,9,"East Godāvari, India",Shrimp,Freezing of Raw Fish & Fishery Products (Block/IQF) and Freezing of Cooked Fish & Fishery Products (IQF) - Shrimps (Aquaculture),29/06/2027,approved,true,documentation_verified,EIC FFP approved unit #1847. Scope: Freezing of Raw Fish & Fishery Products (Block/IQF) and Freezing of Cooked Fish & Fishery Products (IQF) - Shrimps (Aquaculture). Expiry: 29/06/2027.
1848,Arjuna Natural Private Limited (EIC #1848),Arjuna Natural Private Limited,India,Andhra Pradesh,Karumatham patty (Via),"15/4B, Sirambarayampalayam Road, Sennappachetty Pudur Post, Karumatham patty (Via), Coimbatore-641059",Karumatham patty (Via),11.00555,76.96612,1,"Coimbatore, Coimbatore district, India",Fish,Processing and Packing of Omega 3 Fatty Acids from Fish Oil,25/06/2027,approved,true,documentation_verified,EIC FFP approved unit #1848. Scope: Processing and Packing of Omega 3 Fatty Acids from Fish Oil. Expiry: 25/06/2027.
1849,JRJ SEA FOODS INDIA PVT. LTD (EIC #1849),JRJ SEA FOODS INDIA PVT. LTD,India,Tamil Nadu,Pudukottai District,"No.155 JRJ Building, Avudaiyarkovil Road, Manjakuddi Village, Kottaipattinam Post, Manamelkudi Taluk, Pudukottai District, Tamil Nadu 614 619 India.",Pudukottai District,10.38128,78.82141,7,"Pudukkottai, India",Fish,Packing of Fresh /Chilled Fishery product and Freezing  of Raw Fish & Fishery Products (Block/Individually Frozen),23/07/2027,approved,true,documentation_verified,EIC FFP approved unit #1849. Scope: Packing of Fresh /Chilled Fishery product and Freezing  of Raw Fish & Fishery Products (Block/Individually Frozen). Expiry: 23/07/2027.
1854,GROWEL PROCESSORS PVT. LTD. (EIC #1854),GROWEL PROCESSORS PVT. LTD.,India,Andhra Pradesh,Krishna District,"S.No. 8/6, Singarayapalem Village Post, Mudinepalli Manadal, Krishna District-521329, Andhra Pradesh",Krishna District-521329,16.66667,81.0,1,"Krishna, India",Shrimp,Packing Of Fresh/Chilled Fish & Fishery Products and Freezing Of Raw Fish & Fishery Products (IQF/Block)- Shrimps(Aquaculture),18/07/2027,approved,true,documentation_verified,EIC FFP approved unit #1854. Scope: Packing Of Fresh/Chilled Fish & Fishery Products and Freezing Of Raw Fish & Fishery Products (IQF/Block)- Shrimps(Aquaculture). Expiry: 18/07/2027.
1855,NEELI AQUA PRIVATE LIMITED (EIC #1855),NEELI AQUA PRIVATE LIMITED,India,Andhra Pradesh,Prakasam District,"Vipparlavaripalem Village, Near Korisapadu NH-5, Addanki Mandal,Prakasam District,Andhra Pradesh -523 212",Prakasam District,18.83333,75.75,9,"Bid, India",Shrimp,"Freezing of Raw Fish & Fishery Products (IQF & Block Frozen ),Freezing of Blanched and cooked Fish & Fishery Products (IQF)            (Aquaculture shrimps only)",17/05/2027,approved,true,documentation_verified,"EIC FFP approved unit #1855. Scope: Freezing of Raw Fish & Fishery Products (IQF & Block Frozen ),Freezing of Blanched and cooked Fish & Fishery Products (IQF)            (Aquaculture sh.... Expiry: 17/05/2027."
1856,Naga Hanuman Fish Packers Unit-1 (EIC #1856),Naga Hanuman Fish Packers Unit-1,India,Andhra Pradesh,Visakhapatnam,"Survey No.71p & 73p Palavalasa Village,Anandapuram Mandal,Visakhapatnam-530052,Andhrapradesh",Visakhapatnam-530052,17.9257,82.1293,7,"530052, Andhra Pradesh, India",Shrimp,"Packing of Fresh/Chilled Fish & Fishery products and freezing of raw fish&fishery products(Block&IQF) Sea caught & Aquaculture shrimps, Freezing of Cooked/Blanched Aquaculture shimps (IQF)",05/10/2027,approved,true,documentation_verified,"EIC FFP approved unit #1856. Scope: Packing of Fresh/Chilled Fish & Fishery products and freezing of raw fish&fishery products(Block&IQF) Sea caught & Aquaculture shrimps, Freezing of Co.... Expiry: 05/10/2027."
